asv,asv_len,rel_ab,midas_taxonomy,best_organism,best_genome_id,best_align_score,best_identity,best_edlib_distance,best_genus,best_family
27c37a555fbb777f838e87eb700a3dc5,373,0.011238,Bacteria Proteobacteria Alphaproteobacteria Defluviicoccales Defluviicoccaceae Defluviicoccus midas_s_11915,Defluviicoccus vanus strain Ben 114,111831.5,691.0,0.9705,11,Defluviicoccus,Rhodospirillaceae
27d1e7325ba5c557615f400ee3bdc01f,541,0.100786,,Helicobacter heilmannii strain ASB6,35817.23,285.0,0.7519,161,Helicobacter,Helicobacteraceae
27d7c4365ed098baa7ca0263cb5899d0,375,0.000605,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Thauera,Thauera sp. ZV-1-C,1792543.3,507.0,0.8737,48,Thauera,Zoogloeaceae
27ded494a7bb4537f8be7db4a906eb78,374,0.000868,Bacteria Myxococcota Polyangia Haliangiales Haliangiaceae Haliangium,Acidobacteria bacterium strain MAG79,1978231.940,643.0,0.9488,21,,
27e75420dfbaead86cdeea9a2d74c96a,374,0.001202,Bacteria Verrucomicrobiota Kiritimatiellae WCHB1-41 midas_f_28177 midas_g_28177 midas_s_80980,Kiritimatiellia bacterium AMR_MDS_0123,2212473.308,673.0,0.9599,15,,
27f97dfdf5b9a1a69282f5a4b9a90303,374,0.001726,Bacteria Verrucomicrobiota Kiritimatiellae WCHB1-41 midas_f_6600 midas_g_6600 midas_s_6600,Lentisphaerae bacterium strain K_DeepCast_100m_m2_028,1932692.87,728.0,0.9893,4,,
27fe45038a4da83676e5c2486e3eeb29,370,0.001085,Bacteria Bacteroidota Bacteroidia Flavobacteriales NS9_marine_group midas_g_3186,Burkholderiaceae bacterium strain Bin_7_2,2030806.13,725.0,0.9919,3,,Burkholderiaceae
2818bb900daf69102f67534b7842f468,378,0.0186,Archaea Halobacterota Methanomicrobia Methanomicrobiales Methanoregulaceae Methanoregula,uncultured Methanoregula sp. 886132e6-e4d6-41f6-9985-2004ed7f3da7,1005933.6,741.0,0.9921,3,Methanoregula,Methanoregulaceae
282cab71e9477b3f975788bf7a1596d2,374,0.012578,Bacteria Planctomycetota Phycisphaerae Phycisphaerales Phycisphaeraceae SM1A02 midas_s_41474,Planctomycetes bacterium BM_Day4_Bin.20,2026780.861,718.0,0.984,6,,
28353afe1c834630c711d5e68a3f9f5e,375,0.000375,Bacteria Patescibacteria Saccharimonadia Saccharimonadales midas_f_5391 midas_g_6328,Patescibacteria group bacterium erpe_2018_sw_30hr_WHONDRS-SW48-000095_B_bin.41,2052139.1078,745.0,0.9973,1,,
28408ddd1a806444605bc05518dfca92,375,0.000733,Bacteria Planctomycetota Planctomycetes Isosphaerales Isosphaeraceae,Isosphaeraceae bacterium AS-MESO-OLR.172,2691532.41,690.0,0.968,12,,Isosphaeraceae
284394c0cbed2d299991537e7982d15e,392,0.007059,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Thauera,Thauera sp. JM12B12,3142262.4,762.0,0.9873,5,Thauera,Zoogloeaceae
284c148b9e6e544cb14a4adcb1113368,376,0.000868,Bacteria Chloroflexi Chloroflexia Chloroflexales Roseiflexaceae midas_g_7080 midas_s_7080,Zoogloea sp. UR_AS_maxbin.203,49181.51,500.0,0.8734,49,Zoogloea,Zoogloeaceae
284d2baa4586b09fb406d0638c1c56db,375,0.000563,Bacteria Planctomycetota Planctomycetes Isosphaerales Isosphaeraceae Singulisphaera,uncultured Planctomycetales bacterium MFD01721.bin.2.217,100371.47,660.0,0.952,18,,
284db31b7945a96f5a7e480bc62e8142,368,0.002604,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,575.0,0.9133,33,,
285692702ef38d3267f94f61d0a49dca,374,0.00182,Bacteria Verrucomicrobiota Verrucomicrobiae Verrucomicrobiales Rubritaleaceae Luteolibacter,Akkermansiaceae bacterium strain SB-2103-1074-G5,2562705.77,743.0,0.9973,1,,Akkermansiaceae
28718ddd08d07a6bcc1455b2a2a072ee,372,0.00121,Bacteria Acidobacteriota Holophagae Subgroup_7 midas_f_973 midas_g_973,Holophagales bacterium strain Lyne_18-Q3-R50-59_MAXAC.015,2478486.22,596.0,0.9243,31,,
28b1ea4c5e76cdf2af8a24776404bf75,372,0.001313,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae,Aquamicrobium sp. cd-1,2781738.3,724.0,0.9892,4,Aquamicrobium,Phyllobacteriaceae
28bdca1534c4ef35bc8e5c439f0fc4b5,368,0.015396,Bacteria,Sphingobacteriales bacterium strain PMG_087,2044944.17,539.0,0.8943,39,,
28c7d0a378e38ce7176d81f4d844d9af,389,0.00807,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,757.0,0.9974,6,,
28cd6d5cd201fe16b62766a38ea3cb37,372,0.002958,Bacteria Bacteroidota Kapabacteria Kapabacteriales midas_f_2685 midas_g_9266 midas_s_34936,bacterium RX1_metabat.bin.17,1869227.3441,744.0,1.0,0,,
28d19b7fe9fa1896e76b6bd6f603da72,370,0.001007,Bacteria Bacteroidota Bacteroidia Bacteroidales Williamwhitmaniaceae Blvii28_wastewater-sludge_group,bacterium RA_AS_maxbin.033,1869227.7417,710.0,0.9838,6,,
28e2a006adff328490c58a4ac4462fd3,370,0.011961,Bacteria Proteobacteria Alphaproteobacteria Holosporales Holosporaceae Ca_Bealeia midas_s_44956,Candidatus Bealeia paramacronuclearis US_Bl 15I1,1921001.4,660.0,0.9568,16,Candidatus Bealeia,Holosporaceae
28ecbd22fca28babcc8a53ccb6d3852e,374,0.018583,Bacteria Chloroflexi Anaerolineae Anaerolineales Anaerolineaceae Ornatilinea midas_s_38974,uncultured Chloroflexia bacterium MFD03804.bin.2.46,1672391.413,698.0,0.9733,10,,
29003d64333f96d3b4d069b43feef40d,377,0.001058,Archaea Asgardarchaeota Lokiarchaeia midas_o_100794 midas_f_100794 midas_g_100794 midas_s_100794,Candidatus Lokiarchaeota archaeon FW102,2053489.173,659.0,0.9496,19,,
290a81a38946682073154c0a73db506b,371,0.003932,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae midas_g_79561 midas_s_79561,Candidatus Nanopelagicaceae bacterium C13_maxbin.093_sub,2518609.101,607.0,0.9272,27,,Candidatus Nanopelagicaceae
290fed8fbdf24aa61b1bb57a7b64fd95,374,0.002426,Bacteria Bdellovibrionota Bdellovibrionia Bacteriovoracales Bacteriovoracaceae midas_g_34797 midas_s_34797,Halobacteriovorax marinus strain 36_234_T64,97084.4,621.0,0.9332,25,Halobacteriovorax,Halobacteriovoraceae
2926b128d7a523c172209503b8370ffa,372,0.126493,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae,Denitromonas sp. R4x_68d_np_Bin1.1,2734609.3,734.0,0.9946,2,Denitromonas,Zoogloeaceae
294b02532c901bf8179a34ba9f3b4f0f,370,0.001275,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Ferruginibacter,Bacteroidota bacterium samp_4445_metadecoder_879,1898104.5629,695.0,0.9757,9,,
295a852a1731684de71c421f1ad0de62,372,0.003807,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae,uncultured Pseudomonadota bacterium MFD00905.bin.2.198,153809.1433,739.0,0.9973,1,,
295d871e192a9cd8d72c5b45867a3268,373,0.013952,Bacteria Proteobacteria Alphaproteobacteria Rickettsiales midas_f_40724 midas_g_40724 midas_s_49127,Nitrosopumilus sp. strain MGR_bin381,2024843.44,502.0,0.8717,48,Nitrosopumilus,Nitrosopumilaceae
2967a7aced51557a6f884b952d09476b,374,0.000859,Bacteria Planctomycetota Planctomycetes Pirellulales Pirellulaceae,uncultured Planctomycetaceae bacterium binchicken_co135_9,100233.528,698.0,0.9733,10,,Planctomycetaceae
2969201048060eba026b35d5ef729812,372,0.09108,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Hoeflea midas_s_6004,Hoeflea alexandrii ac4,288436.9,734.0,0.9946,2,Parahoeflea,Rhizobiaceae
299ccc8e8ff39974e43c21db8583539d,371,0.00134,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Peptostreptococcaceae Romboutsia,Romboutsia timonensis bin.290,1776391.203,742.0,1.0,0,Romboutsia,Peptostreptococcaceae
29aee860061454ebef38da57ce411b39,376,0.000751,Bacteria Planctomycetota Planctomycetes midas_o_1071 midas_f_1071 midas_g_4677 midas_s_36021,Planctomycetes bacterium Pan216,2527975.3,607.0,0.9229,29,Kolteria,Kolteriaceae
29ba0daefe2b23183d3a1f189698cafb,374,0.001111,Bacteria Chloroflexi Anaerolineae Caldilineales Caldilineaceae midas_g_2138,uncultured Chloroflexia bacterium MFD01275.bin.2.131,1672391.911,688.0,0.9679,12,,
29c1695abd29ef9b64dc3c6f3dfaf591,372,0.054022,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae midas_g_251 midas_s_3866,Xanthobacteraceae bacterium NJ_NJASGE3bin.14,2021379.333,724.0,0.9892,4,,Xanthobacteraceae
29c493585a58be562a4657fe14a96093,392,0.001318,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Gemmobacter midas_s_18767,Gemmobacter sp. LW-1,1529005.24,767.0,0.9923,3,Gemmobacter,Paracoccaceae
29fb32307e0ae8025d39846c9546547f,376,0.396663,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae midas_g_36032 midas_s_36032,Aggregatilineales bacterium LS6_sbin.77,2952883.45,620.0,0.931,26,,
2a011f89c7ed645f35f47e64c6ab8c1a,374,0.000515,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae midas_g_25102 midas_s_25102,Chloroflexi bacterium strain Fred_18-Q3-R57-64_MAXAC.112,2026724.1150,519.0,0.878,46,,
2a02e04d4b8ba191b58ad31109904a74,314,0.017923,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,619.0,0.9968,2,,
2a08ed8f6cc02daf9e47fed75b3a82d3,372,0.006444,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,739.0,0.9973,1,,
2a17e5c1ecad186c179f1619cea1c42c,370,0.020089,Bacteria Bacteroidota Bacteroidia Chitinophagales Chitinophagaceae Ferruginibacter midas_s_5352,Ferruginibacter sp. MAG_MBR_H10.86,1940288.296,740.0,1.0,0,Ferruginibacter,Chitinophagaceae
2a40e5e0f36783ee5bf976743e3251cc,370,0.001415,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio midas_s_27434,Desulfovibrio mexicanus strain DSM 13116,147047.3,725.0,0.9919,3,Humidesulfovibrio,Desulfovibrionaceae
2a430e2be2f9a5c98eeebb32e68da0f8,391,0.002329,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Giesbergeria sp. R32x_68d_np_Bin2.16,2818473.28,752.0,0.9847,6,Giesbergeria,Comamonadaceae
2a4969aabd4d443104a7903122d43131,374,0.004537,Bacteria Armatimonadota Fimbriimonadia Fimbriimonadales Fimbriimonadaceae midas_g_19225 midas_s_19225,Synechococcus sp. UW140 JJ-DHS1A4C2-339-1-mx-bin518,368503.79,748.0,1.0,0,Synechococcus,Synechococcaceae
2a58d3dbae81d35cc05ddcc6cc05e140,374,0.001192,Bacteria Bdellovibrionota Oligoflexia 0319-6G20 midas_f_3092 midas_g_17266 midas_s_17266,Bdellovibrionales bacterium RIFOXYD1_FULL_53_11,1797403.3,588.0,0.9144,32,,
2a6638d21cc2b8a6f7e8739493c5bd06,375,0.0011,Bacteria Dependentiae Babeliae Babeliales Vermiphilaceae midas_g_12984 midas_s_90073,bacterium YP1.bin78,1869227.2810,710.0,0.9787,8,,
2a7c772351a564f7d47072773922a6eb,374,0.304935,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Rhodanobacteraceae midas_g_2835,Rhodanobacteraceae bacterium strain Rand_18-Q3-R56-63_BATAC.88,2052182.16,728.0,0.9893,4,,Rhodanobacteraceae
2a84511508292ffe95be829952dbc3b4,374,0.000794,Bacteria Proteobacteria Alphaproteobacteria Paracaedibacterales Paracaedibacteraceae,Alphaproteobacteria bacterium C_No_T20_C_bin.59,1913988.2220,518.0,0.8783,45,,
2a85e559a02e865b34feb19b10d4908b,374,0.002022,Bacteria Planctomycetota Planctomycetes Pirellulales Pirellulaceae midas_g_116216 midas_s_116216,uncultured Planctomycetia bacterium MFD02416.bin.2.188,411917.58,708.0,0.9786,8,,
2ac02fa358ad899a1a3975e984c24220,372,0.004504,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_5409,uncultured Pseudomonadota bacterium MFD00905.bin.2.186,153809.1301,724.0,0.9892,4,,
2acd0617a6b2e29da34f66f63573c5b6,396,0.002345,Bacteria Acidobacteriota Holophagae Subgroup_7 midas_f_973 midas_g_973,Holophagales bacterium strain Lyne_18-Q3-R50-59_MAXAC.015,2478486.22,772.0,0.9899,4,,
2ad460239b0df57c6491c5d5e371984b,395,0.004027,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Ca_Accumulibacter,Candidatus Accumulibacter sp. UW25,3092586.3,769.0,0.9899,4,,
2ae0951a93f578cf5a08e4134344a1bc,370,0.020157,Bacteria Bacteroidota Bacteroidia Cytophagales Microscillaceae,Deltaproteobacteria bacterium UBA2409,1948543.3,735.0,0.9973,1,,
2ae3562e8955beb3652525b8da4fe85a,374,0.018583,Bacteria Armatimonadota Fimbriimonadia Fimbriimonadales Fimbriimonadaceae midas_g_19225 midas_s_19225,Synechococcus sp. UW140 JJ-DHS1A4C2-339-1-mx-bin518,368503.79,723.0,0.9866,5,Synechococcus,Synechococcaceae
2af0959cdfc68c9d7a2e439d6ebcbbcc,372,0.008012,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Devosiaceae Devosia,Devosia sp. MC521 strain not applicable,2759954.4,714.0,0.9839,6,Devosia,Devosiaceae
2af89ec563e931549a0caa5cc9576fff,375,0.030971,Bacteria Patescibacteria Microgenomatia Ca_Pacebacteria midas_f_46393 midas_g_46393 midas_s_73915,Candidatus Pacebacteria bacterium GW2011_GWF2_38_9,1618472.4,705.0,0.976,9,,
2af9b14e0fa1a733cabb472fdd62efff,390,0.000502,Bacteria Bacteroidota Bacteroidia Flavobacteriales Flavobacteriaceae Flavobacterium,Flavobacterium cucumis strain DSM 18830,416016.4,740.0,0.9795,8,Flavobacterium,Flavobacteriaceae
2afb24263ce942d39ce494e3897c3a59,411,0.002426,Bacteria Patescibacteria Gracilibacteria midas_o_47192 midas_f_47192 midas_g_71310 midas_s_71310,Patescibacteria group bacterium UBA5532,1948831.3,800.0,0.9951,5,,
2afc093903d502c950e419b4a1ed5043,374,0.000213,Bacteria FCPU426 midas_c_201 midas_o_33978 midas_f_33978 midas_g_33978 midas_s_33978,uncultured bacterium binchicken_co3_536,77133.6946,551.0,0.9,39,,
2afe5998dea8982c2cd58778915b1a3c,373,0.026876,Bacteria Proteobacteria Alphaproteobacteria Acetobacterales Acetobacteraceae Roseomonas,Rhodoferax sp. RA_AS_maxbin.087,50421.331,741.0,0.9973,1,Rhodoferax,Comamonadaceae
2b0e45fd93126d17ce1dbc98d958c18d,372,0.012401,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,739.0,0.9973,1,,
2b11b421e52cbc97547c054e3eed0bb5,372,0.006672,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,uncultured beta proteobacterium MFD04716.bin.1.66,86027.1317,744.0,1.0,0,,
2b169c496a5d29bc5c0fde648e5dc59f,372,0.000375,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Ottowia pentelensis NCAIM B.02336,511108.17,599.0,0.922,29,Ottowia,Comamonadaceae
2b18b0f66a35d3d26cf1d8c7cb6ae05e,370,0.069188,Bacteria Bacteroidota Kryptonia Kryptoniales BSV26 midas_g_627 midas_s_47303,Bacteroidota bacterium BIN5,1898104.3811,725.0,0.9919,3,,
2b1c81e56ed54ea0a05c65e4fdbdf949,372,0.099938,Bacteria Firmicutes Bacilli Bacillales midas_f_83150 midas_g_83150,Bacteroidota bacterium JPAS_maxbin.122_sub,1898104.3469,547.0,0.8954,39,,
2b335f368deba69c6c95c18da31dc5f4,373,0.00144,Bacteria Firmicutes Clostridia Clostridiales Clostridiaceae Clostridium_sensu_stricto_1,Clostridium sp. D3029bin37,1506.1129,746.0,1.0,0,Clostridium,Clostridiaceae
2b574134383a97ed6d824d208c869f5f,375,0.003763,Bacteria Actinobacteriota Actinobacteria Propionibacteriales Propionibacteriaceae Propioniciclava midas_s_5037,Bacillota bacterium USOA5_maxbin.016,1879010.10735,730.0,0.9893,4,,
2b595daa659aba7649295b3936c2a499,370,0.567663,Bacteria Bacteroidota Bacteroidia,Bacteroidia bacterium UR_AS_maxbin.241_sub,2044936.833,468.0,0.8544,54,,
2b694c9f517e1efb9233cfc951215fc8,372,0.008149,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,739.0,0.9973,1,,
2b809b1be23ca594eb500c596c2d8787,374,0.003033,Bacteria Desulfobacterota Desulfuromonadia Geobacterales Geobacteraceae midas_g_9397,Geobacter sp. DSM 2909,2135459.3,748.0,1.0,0,Geobacter,Geobacteraceae
2b80d676b888137f05765469713dc05e,372,0.019838,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_41037,uncultured bacterium CTOTU24409,77133.17509,689.0,0.9704,11,,
2b9113180a7e1a8f4e25512f0191ff42,372,0.00588,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Sutterellaceae AAP99 midas_s_564,Pseudomonadota bacterium JPNA_metabat.25,1977087.4352,719.0,0.9866,5,,
2b961368ac7459d37b18e3f07f82deb8,370,0.00635,Bacteria Bacteroidota Bacteroidia Cytophagales Microscillaceae OLB12,Cyclobacteriaceae bacterium AMR_MDS_5467,2099675.277,735.0,0.9973,1,,Cyclobacteriaceae
2b9ed5df2d048c25e314163ea7dd1ddf,376,0.035883,Bacteria Chloroflexi Anaerolineae SBR1031 Flexifilaceae midas_g_22263 midas_s_22263,Chloroflexi bacterium strain NC_groundwater_1993_Pr3_S-0.65um_60_4,2026724.1127,584.0,0.9101,34,,
2ba738de2dd95ed0dc069dd11e4b9a48,371,0.008919,Bacteria Proteobacteria Alphaproteobacteria Rickettsiales,uncultured Alphaproteobacteria bacterium strain Loc090402-7m_bin-1117,91750.832,612.0,0.9299,26,,
2bb99c8a9e52427dad3fe8b7bf2a69cc,368,0.001834,Bacteria Bacteroidota Bacteroidia Flavobacteriales Flavobacteriaceae Flavobacterium,Flavobacterium sp. TR2,2977321.6,736.0,1.0,0,Flavobacterium,Flavobacteriaceae
2bcbfa69a69fa6b098d3437c32d9ac40,372,0.012245,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Bauldia midas_s_19402,uncultured Alphaproteobacteria bacterium MFD02416.bin.2.96,91750.4635,699.0,0.9758,9,,
2bdaad933730de1f4e8599c01e895257,374,0.001233,Bacteria Planctomycetota Phycisphaerae Tepidisphaerales Tepidisphaeraceae midas_g_6525 midas_s_78172,bacterium strain PMG_154,1869227.108,703.0,0.9759,9,,
2be7c4db972d6f14a20a4a0a652d7edf,373,0.001526,Bacteria Proteobacteria Gammaproteobacteria Enterobacterales Alteromonadaceae Rheinheimera,metagenome,256318.71,726.0,0.9893,4,,
2bedbc0cf4dcbc8037bfec5210182483,372,0.144058,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Rubrivivax sp. strain Hirt_18-Q3-R61-65_BATAC.371,50259.16,744.0,1.0,0,Rubrivivax,Sphaerotilaceae
2bf7841dd09e14c518b4678a8868e6ae,373,0.00048,Bacteria Bacteroidota Bacteroidia Flavobacteriales Crocinitomicaceae Fluviicola midas_s_14427,Flavobacteriia bacterium 40-80,1895763.3,576.0,0.9142,33,,
2bf7e7487b62c0e212855d464190da66,372,0.002179,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium,Hyphomicrobium facile strain DSM 1565,51670.3,739.0,0.9973,1,Hyphomicrobium,Hyphomicrobiaceae
2bfe1c980908adc5f33dbe44109f2e7a,372,0.002264,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae,Proteobacteria bacterium strain SZAS TMP-24,1977087.938,729.0,0.9919,3,,
2c10876ef04ce65d207614e017e82f09,389,0.00132,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Giesbergeria sp. R32x_68d_np_Bin2.16,2818473.28,760.0,0.9948,5,Giesbergeria,Comamonadaceae
2c173b38f6662bbeca324906017583e6,371,0.008919,Bacteria Patescibacteria Microgenomatia Ca_Shapirobacteria midas_f_2290 midas_g_68657,Candidatus Parcubacteria bacterium OH_SDB_33,2762014.114,680.0,0.9677,12,,
2c26bcd1b914723ff66e415d83a2364f,372,0.00176,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Beijerinckiaceae,Microvirga sp. LLA-5,1873136.8,739.0,0.9973,1,Microvirga,Methylobacteriaceae
2c2aefca77e4111c29e42499339a36c2,370,0.005441,Bacteria Bacteroidota Bacteroidia Sphingobacteriales env.OPS_17 midas_g_23392 midas_s_23392,Sphingobacteriaceae bacterium Jr-28aug17-7,2021370.58,690.0,0.973,10,,Sphingobacteriaceae
2c2c3b3d1f316fb02b3f202d7b6c6107,397,0.000604,Bacteria Planctomycetota Phycisphaerae Phycisphaerales Phycisphaeraceae SM1A02,Phycisphaerales bacterium SMAG_U2591,2052180.652,657.0,0.9361,28,,
2c31258527dd889c783c4edabdd29f6e,372,0.007149,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae Piscinibacter,uncultured beta proteobacterium MFD05841.bin.2.112,86027.1221,744.0,1.0,0,,
2c49e9485d38ce7ccc5d05913e0a788e,374,0.001318,Bacteria Proteobacteria Gammaproteobacteria Thiotrichales Thiotrichaceae Thiothrix midas_s_14454,Candidatus Paceibacterota bacterium UR_AS_maxbin.219,2053589.824,713.0,0.9813,7,,
2c539a66990b90af8b60ea1d45fe7b12,370,0.02114,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Sphingobacteriaceae Pedobacter,Pseudomonadota bacterium UR_AS_maxbin.032_sub,1977087.4909,735.0,0.9973,1,,
2c59176fd1cb4bb899b82560d78296a5,370,0.053753,Bacteria Bacteroidota Bacteroidia Chitinophagales Saprospiraceae midas_g_1409 midas_s_13530,Lewinellaceae bacterium strain Fred_18-Q3-R57-64_BAT3C.308,2760807.7,641.0,0.9489,19,,Lewinellaceae
2c5ab9420881de28a0953279e918236b,374,0.332768,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Xanthomonadaceae Luteimonas,Luteimonas sp. strain Gw_UH_bin_55,1873125.5,743.0,0.9973,1,Luteimonas,Lysobacteraceae
2c5d9c1194b6f148e7ec547e2be3af03,372,0.001752,Bacteria Bacteroidota Rhodothermia Rhodothermales Rhodothermaceae midas_g_57689 midas_s_57689,Rhodothermales bacterium VAR_61_metabat_409_sub,2306054.54,608.0,0.9305,26,,
2c7232dcc876a85fd3c83731f4c56848,372,0.009528,Bacteria Proteobacteria Gammaproteobacteria Competibacterales Competibacteraceae Ca_Competibacter midas_s_198,uncultured Gammaproteobacteria bacterium MFD09964.bin.1.117,86473.1588,739.0,0.9973,1,,
2cc2f0f7a6e782b58aab2eaec26038b9,378,0.000319,Archaea Halobacterota Methanomicrobia Methanomicrobiales Methanospirillaceae Methanospirillum,uncultured Methanospirillum sp. cd54e428-4a63-4a6c-98f9-e7b47b589a1d,262503.6,686.0,0.963,14,Methanospirillum,Methanospirillaceae
