asv,best_identity,rel_ab,shared_of_20,raw_overlap_pct,score_aware_overlap_pct,midas_tail
3a32abe7883398a8b4acf18ebd2813a7,1.0000,0.000654,20,100.00,100.00,midas_s_5533
3a379d62a1d2cf0e9851ff8d04d57c0c,0.9113,0.001674,20,100.00,100.00,midas_s_19411
3a4919028f936dae8b1056417ad0dc4e,0.9919,0.024893,20,100.00,100.00,Desulfomicrobium
3a56849b708b20711d0568f2b960d5ac,0.9838,0.000956,20,100.00,100.00,midas_s_59196
3a656e54fbab0ddc100ad216b339c88f,0.9946,0.002019,20,100.00,100.00,Pirellula
3a9e3c0bf6e1335f98cf41d7abbb36f0,1.0000,0.002821,20,100.00,100.00,Thauera
3ae9a3fa3312af2b17d1c5dd4c0911aa,0.9973,0.012453,20,100.00,100.00,midas_s_198
3b10b8599b3b2c56df4a64cf9ebf1e9e,0.9920,0.005505,20,100.00,100.00,Micropruina
3b351e8b11e1c2fa16fb926dd0e903cc,0.9784,0.300144,20,100.00,100.00,midas_g_3846
3b3d6259f2ee5d01dccb71a59c70bbce,1.0000,3.412781,20,100.00,100.00,midas_s_972
3b6138522fd89a362d036f180f62f252,0.9793,0.002415,20,100.00,100.00,midas_s_31688
3bb685a144d6b9fd08b8df1ba0ae955e,0.9973,0.000651,20,100.00,100.00,midas_s_2716
3bc38e474305670e491d2c683a717113,0.9838,0.084563,20,100.00,100.00,Blvii28_wastewater-sludge_group
3bd820b20df9c17d2461c052e1b5b478,0.9772,0.000412,20,100.00,100.00,midas_s_82343
3be19806000655f337cff2a2a5c7cb66,0.9894,0.105583,20,100.00,100.00,IMCC26207
3bf8af1b97016c38ca84c5e12e0afeea,0.9924,0.005387,20,100.00,100.00,midas_s_22181
3c2d4903b3df0132b4a1d9a9b20ea45d,1.0000,0.091854,20,100.00,100.00,midas_s_2119
3c373ea52239280dbd39b8c0f9ea7763,0.9947,0.000805,20,100.00,100.00,midas_s_2275
3c6940a9f75f6c79c140ee14af48962e,0.9973,0.000611,20,100.00,100.00,Sphingobium
3c767c7873935d8ac941d980b7e61cd8,0.9492,0.017087,20,100.00,100.00,Hydrogenedensaceae
3c7a4b31efcea5cb2ffbee1d07fdf081,0.9704,0.044900,20,100.00,100.00,midas_s_7265
3c8f66fd31cee5bca2f0a90848c39e27,1.0000,0.013643,20,100.00,100.00,Leucobacter
3caa7a9acc2c2d650ac213614267440b,0.9974,0.000489,20,100.00,100.00,Azonexus
3caae6d8beabd2c81f9b858254028392,1.0000,0.000714,20,100.00,100.00,midas_s_60576
3cc0810ecd0aaaeef91638c8866ce972,0.9784,0.000489,20,100.00,100.00,midas_s_26839
3cc0a9e1edea23d0cd0d67a5a3be284f,0.9462,0.000305,20,100.00,100.00,Ca_Competibacter
3cc57f3be7ca79e72f524dea6ba18474,1.0000,0.001667,20,100.00,100.00,midas_s_8233
3ccfe3be6fb501727b640ee32d04b735,0.9973,0.008062,20,100.00,100.00,midas_s_198
3cec8d27a818ad089820225949827633,0.9973,0.003841,20,100.00,100.00,Ca_Leptovillus
3d01292536c84811794d53dbc82dea25,0.9974,0.001979,20,100.00,100.00,midas_s_1244
3d1b176936886e7306c10288eaf68984,0.9920,0.029872,20,100.00,100.00,midas_s_42278
3d4c56281015a6f4c0a0a0c3e4747396,0.9574,0.005032,20,100.00,100.00,midas_s_169
3d78066b3f0ac559d4221a70ac139d67,0.9973,0.022240,20,100.00,100.00,midas_s_198
3d7b139f39141ba112868fcf7236158e,1.0000,0.000436,20,100.00,100.00,Streptococcus_ferus
3db1f330510773a2c80217834e5799a8,0.9378,0.001011,20,100.00,100.00,midas_g_100288
3db351b966cd45da239277c8db4896a7,0.9305,0.001126,20,100.00,100.00,midas_s_87171
3dc54c1354d026fc2100a2bedef8b4a3,1.0000,0.136161,20,100.00,100.00,Niveibacterium
3deb893c813eb4d4c0fb2bb1a9340b4e,0.9738,0.028479,20,100.00,100.00,midas_s_68457
3e0420c192ee113f95af0dafffa3c3d7,0.8847,0.000941,20,100.00,100.00,midas_s_30157
3e0a9cf80b4d9192e0ee72e8b91e0491,0.9946,0.000412,20,100.00,100.00,midas_s_5387
3e0bee524da0df01428a2b227e7f1a22,0.9920,0.002469,20,100.00,100.00,midas_g_859
3e0d936c876d3e81eb878c0ab9278f20,0.9072,0.012745,20,100.00,100.00,Ca_Promineofilaceae
3e0e16864cf81719dbcaf7c5a411d935,0.9893,0.041864,20,100.00,100.00,midas_s_2621
3e0f83b3021cd55dbaa7cf44e402b01f,1.0000,0.020316,20,100.00,100.00,Sphingopyxis
3e121d19cad9a04e036ed49ebf791455,0.9973,0.005908,20,100.00,100.00,Thauera
3e270cb3afa582c2fa3338486d0dd798,0.9599,0.000794,20,100.00,100.00,Telmatocola
3e389794bbdc32d0a7ee74e652a08f25,0.9813,0.001222,20,100.00,100.00,midas_g_940
3e3be8f8261056629bf71738b5481e58,1.0000,0.001760,20,100.00,100.00,midas_s_8849
3e437dd24faa1b83f9274c544b063cbe,0.9571,0.001456,20,100.00,100.00,midas_f_547
3e524f0bf09623c8530930bb8b27045c,0.9973,0.000706,20,100.00,100.00,Syner-01
3e56358bf474d68033286f221b9b72e2,0.9523,0.000604,20,100.00,100.00,Thauera
3e745fbfc7bfd39df9103cbe707d2bd8,1.0000,4.620234,20,100.00,100.00,Comamonadaceae
3e852d60bbad09cda8571930bb024b12,0.9486,0.018703,20,100.00,100.00,midas_g_39074
3e940e56135c81370650581b802f511e,1.0000,0.002958,20,100.00,100.00,Comamonadaceae
3ea4875c4e8b41c26ae94eabfba007fc,0.9651,0.000610,20,100.00,100.00,midas_s_77321
3ea94d07fdb9b7443fd21ad50fa3157f,0.9973,0.001318,20,100.00,100.00,Denitratisoma
3ed04b53421314fa5fc28c6d234b1413,0.9813,0.000859,20,100.00,100.00,Gordonia
3eda22b94aacdafaaef72bf1dcbd6713,0.9973,0.002972,20,100.00,100.00,Comamonadaceae
3ef47d732a719a9c649132016afeb5e2,0.8820,0.001323,20,100.00,100.00,midas_g_2229
3f03836d982f6dd3543fe530c06f9c4a,0.9973,0.002231,20,100.00,100.00,Dokdonella
3f0bc3f2b8d9b380ec319501754eca38,1.0000,0.114817,20,100.00,100.00,Hyphomicrobium
3f0dfca2e2d2e600bde428ccfd3222f2,0.9973,0.003639,20,100.00,100.00,Thauera
3f1018398cdd2aa2f3f5b5fabaf093d7,0.9947,0.001235,20,100.00,100.00,midas_s_8808
3f4fe260221590fa762f54297c73cd22,0.8686,0.000493,20,100.00,100.00,Weeksellaceae
3f82999a4623343cbba40859d44329b0,1.0000,0.001501,20,100.00,100.00,midas_s_192
3f9885786ac408050d10d1945c0b0ebc,0.9866,0.000480,20,100.00,100.00,midas_s_8654
3f9f84332531ac9f0cb3a9ba736d452a,0.9839,0.004840,20,100.00,100.00,Pirellula
3fbae61f66fe05f5aee39c4935843afe,0.9922,0.001320,20,100.00,100.00,Thauera
3fc54fb78ed54651a2ca6eba642ac793,0.9920,0.001815,20,100.00,100.00,midas_g_5853
3fc56dd6ce2cd073ccc988819898395e,0.9118,0.000791,20,100.00,100.00,midas_s_34830
3fdde3f5a345bf68287fbad2726d17b3,0.9892,0.002116,20,100.00,100.00,midas_s_59993
3fdeea25b59bafd493416c89fe2d543e,0.9596,0.026954,20,100.00,100.00,midas_s_47090
3fec2f4a9e3dc6cd3e7f61575b33a5ca,0.9351,0.089212,20,100.00,100.00,midas_s_84261
3feca067a0bf68273b4a0acab26d8856,0.9206,0.221071,20,100.00,100.00,midas_g_36032
3fefe501e05a214d8e8bed2d62c3d0d0,0.9974,0.036020,20,100.00,100.00,midas_s_198
4003b79c0a0b6b12fd055ddcb6b8451f,0.9695,0.000493,20,100.00,100.00,midas_s_5334
4022e7c437825439b94ca30e85e707d1,0.9118,0.001415,20,100.00,100.00,midas_s_7522
402961294b508ef719d59b16a65c2034,0.9947,0.025156,20,100.00,100.00,midas_s_24781
4030bd77cc57d056cb0a00636c8ebf1d,0.9388,0.012042,20,100.00,100.00,midas_s_76915
4054a295c848c25f756b5f5ac0c4e4ea,1.0000,0.151644,20,100.00,100.00,Chryseobacterium
405b886f4d424c59103e67e84e0f5a79,0.9946,0.002177,20,100.00,100.00,Paracoccus
405f5cdcf3fbe880db4b68036d7afc58,0.9893,0.012737,20,100.00,100.00,Syntrophales
407318ff5a87d135f8fa51f2820e6bc3,0.9920,0.007481,20,100.00,100.00,Desulfobacterium_catecholicum_group
4075f2b2af3074f239f1b0627acfcffd,1.0000,0.015568,20,100.00,100.00,Microscillaceae
407c3747ddf6823657595ed05f4480e8,0.9822,0.000557,20,100.00,100.00,Rhodobacteraceae
40980eb8b367e78886ccd480158dccb5,0.9091,0.000815,20,100.00,100.00,midas_s_54584
409dfb6ab00ff096834e526ab3d054d2,0.9973,0.002426,20,100.00,100.00,Desulfovibrionaceae
40bbda707b694b32d93e7e3f0defe2d7,0.8874,0.061204,20,100.00,100.00,midas_s_38143
40c4b59f4b11c4deda20b93778f0bc56,0.9973,0.006076,20,100.00,100.00,midas_s_198
40d1e08911d8cb68410a3619ce41619f,0.9920,0.001054,20,100.00,100.00,midas_s_458
40ddfcf2f79a1b3160ff8e6acb35605e,0.9757,0.020951,20,100.00,100.00,midas_s_59647
40f0c12f9674e9770e0baffceb4a93e8,0.9893,0.601036,20,100.00,100.00,Terrimicrobium
410e95b05efd63867444aa0a2458b97c,1.0000,0.001589,20,100.00,100.00,midas_s_3991
41195b8b32087a20868e7710125be2fd,0.9973,0.001176,20,100.00,100.00,Prevotellaceae
41264425fb1cd173dc2e3bda9126d422,0.9946,0.003630,20,100.00,100.00,Chryseobacterium
412f637171c461ac9c11c6fefb6099c1,0.8921,0.571234,20,100.00,100.00,midas_s_23286
41342da7d51b57a6719f17129bebd0bf,0.9973,0.000728,20,100.00,100.00,Lentimicrobium
413890bdd906040e1b7c1411495ba01a,0.9973,0.042070,20,100.00,100.00,midas_s_118850
413bb8bae06cd4e75ed7b6804e3c18a7,0.9332,0.011935,20,100.00,100.00,midas_s_45788
418db0eeeaa9cecb779ff14d974591cd,1.0000,0.011769,20,100.00,100.00,Comamonadaceae
419922c1ac6624f6dba778de4e31cc29,0.9706,0.000375,20,100.00,100.00,Thermoanaerobaculum
419a137f2ad50bcbc7cd2b296d34e524,0.9840,0.001415,20,100.00,100.00,midas_s_76085
41a101942a396736b36d041a6a6a7ec8,0.9839,0.004027,20,100.00,100.00,Pedomicrobium
41c27b83f12f76ae446653c11bddb421,0.9757,0.014285,20,100.00,100.00,midas_s_59647
41cf757346459d851a2307a23fa8eb49,0.9973,0.001323,20,100.00,100.00,midas_s_63202
41dc2be96413541dc59157b28403d21d,0.9387,0.000654,20,100.00,100.00,Thauera
41e386067a5da9b0e959b746cd7c2db7,0.9839,0.000404,20,100.00,100.00,midas_s_54291
41f01f3e3cbf6beb908ae1ebb553208e,1.0000,0.003529,20,100.00,100.00,midas_s_74451
41f36081772b686619370faf5b60fc40,0.9973,0.006510,20,100.00,100.00,midas_s_198
420f86795a6a7b7a362f331631d16da9,0.9280,0.000440,20,100.00,100.00,midas_s_74974
421248e5ee645fdd702df04a96cdc833,0.9973,0.068922,20,100.00,100.00,midas_s_13669
4228a8214aa1537e0df7af2ed2f978fa,0.9840,0.003529,20,100.00,100.00,midas_s_4436
4277f9af937986c5751de888ace33609,0.9198,0.001415,20,100.00,100.00,midas_s_114418
428898b76a8947f53eb2318dee967bfc,1.0000,0.017230,20,100.00,100.00,midas_s_81783
42a41d5354d2d599bf5be291a7c626fc,0.9120,0.000498,20,100.00,100.00,midas_s_69245
42b0032b225aa97d7ddef91a1bd8d25a,0.9514,0.030750,20,100.00,100.00,midas_s_2470
42bec86f51c0ee8657b94a3f24dcdc44,0.9840,0.020248,20,100.00,100.00,midas_s_39819
42d17b3d2d607ace5aa0ce436b9e1857,0.9973,0.002229,20,100.00,100.00,midas_s_13860
42d58d2d493cdba154ad85b9b30ed603,0.9866,0.000607,20,100.00,100.00,midas_g_113115
42e66867f5a840d64c02b582c5fe6a57,0.9948,0.000489,20,100.00,100.00,midas_s_40998
42f554d4f6140344776d5c274be13f68,0.9351,0.011191,20,100.00,100.00,Cytophaga_xylanolytica_group
42f65d5db37239a12dd85c039fe971ff,1.0000,0.002899,20,100.00,100.00,Iamia
42f879c85cf43eb514670cca10eb9aea,0.9812,0.040802,20,100.00,100.00,Rheinheimera
42f9d25bf64b07365f995e4e8e8bf714,1.0000,0.004445,20,100.00,100.00,midas_s_59116
4329811b8b6d9ff06b46eaa4c723c26f,1.0000,0.029903,20,100.00,100.00,midas_s_41920
433f81e69b7f1df76aac4a3e77f64a06,0.9887,0.011703,20,100.00,100.00,midas_s_7265
436343418d53afff5ddf10c8a8492f78,0.9893,0.001617,20,100.00,100.00,Dechlorobacter
436646e964287f78a4b776f4d85c96ba,0.9924,0.002979,20,100.00,100.00,Thauera
4387e4f9dbcaf60cf82d463e9a27dca8,0.9733,0.005459,20,100.00,100.00,midas_s_37912
4394c6cac7bfff07a5a5f86340cc15b9,1.0000,0.001176,20,100.00,100.00,Comamonadaceae
43b083f9636dbce1742a5107ad053584,1.0000,0.000531,20,100.00,100.00,midas_s_4730
43c25e08ac393c49bb2cf232ea60e754,0.9324,0.000213,20,100.00,100.00,Comamonadaceae
43d5a9eeebf17fa59f9a35d46a587a87,0.9947,0.000607,20,100.00,100.00,midas_g_8137
43f89dd4be55a1deb847de67a360c169,0.9133,0.001617,20,100.00,100.00,Ca_Jidaibacter
43faaf9f9ee96d72891625fb37a34ceb,0.9866,0.000706,20,100.00,100.00,midas_s_5869
4408ff1578311c0801988602ef67306c,1.0000,0.000291,20,100.00,100.00,midas_s_29062
440ca54b7c9718f50f59e8d453a49264,0.9973,0.005863,20,100.00,100.00,midas_s_198
442ef1060cda3892b17d69dbedd42d94,0.8957,0.000611,20,100.00,100.00,midas_s_36005
4438e564ff082e0c8d1e410624d35cd5,0.9873,0.004197,20,100.00,100.00,Ca_Accumulibacter
4449af9af08a1a5ba12648127eea7419,0.9892,0.042301,20,100.00,100.00,midas_s_36815
4455908273a0b0ee6afd0381fd182ef3,1.0000,0.059178,20,100.00,100.00,Microbacterium
446bf4e1452a90660a5015e66ed1b2c2,0.9251,0.000407,20,100.00,100.00,midas_o_2276
4476f9b607f4e13963d7862c882a913e,0.9706,0.000595,20,100.00,100.00,midas_s_56200
44a0276358dec6c4ad95677d97f02709,0.9838,0.023063,20,100.00,100.00,Eubacterium_brachy_group
44b1363d85ceceffa3a2f170f36830ff,0.9919,0.000805,20,100.00,100.00,midas_s_41864
44c1325376a955e507733658101224f7,0.9176,0.000794,20,100.00,100.00,midas_s_44969
44d10d10501dddef83ee3bc4879d34a1,0.9651,0.000604,20,100.00,100.00,midas_s_34433
44ef74831eed2a768e3c63660404300c,1.0000,0.015554,20,100.00,100.00,Glutamicibacter
450e10636606887dd168542a6fc0df36,1.0000,0.001313,20,100.00,100.00,Hyphomicrobium
4524b7cd80bddabd2c121f68538fa485,0.9733,0.018483,20,100.00,100.00,midas_g_310
4530d7e46540e0a46cd5128514c24945,1.0000,0.001318,20,100.00,100.00,midas_s_31280
45338bb6feec3aca942618bba0a40ca5,0.9625,0.000611,20,100.00,100.00,midas_s_6757
45449aa5bde14e2283ad7c55bff42bb6,1.0000,0.020089,20,100.00,100.00,midas_s_43704
4545731898329d46b3db5f433f670ec0,1.0000,0.015770,20,100.00,100.00,Methanoregula
4558c42af8c0300d765b5570b8aa007b,0.9599,0.035727,20,100.00,100.00,Anaerolinea
455b517d5e3be97a7c74805de5f26850,0.9839,0.054022,20,100.00,100.00,Amaricoccus
45622efd1ba30c4141d635ec4e2079a6,0.9973,0.041104,20,100.00,100.00,midas_s_17497
4576276172ed0c188e75be3c7c162ee9,1.0000,0.003033,20,100.00,100.00,midas_s_113390
45c65ceb500a675e9b9ef4bbad57f03c,0.9973,0.003826,20,100.00,100.00,Micropruina
45dabd64b6e9b23d568ba35545bf1d0e,1.0000,0.003739,20,100.00,100.00,midas_s_1529
4600bb918b340f47d1f1a8fc5edd09db,0.9757,0.053813,20,100.00,100.00,midas_g_3846
46137ca123bdd50a6645ad8d6fa9a97a,0.9949,0.041776,20,100.00,100.00,midas_s_198
461b9d44ca4ea8a9d9c0454d4830b05f,0.9786,0.427141,20,100.00,100.00,Holophagaceae
4640e3b31f8f19e582994e51276e98c1,0.9973,0.007056,20,100.00,100.00,midas_s_198
464fa67cad467679faf2516e10c67df1,0.9973,0.024040,20,100.00,100.00,midas_g_5889
467f8aa54edd96b83394b887ab0eeace,0.9924,0.002631,20,100.00,100.00,midas_s_22181
4680abc2c80409da5423572266d52226,0.9946,0.226955,20,100.00,100.00,Cloacibacterium
4685ecd213c5589c26da9de9ed79731f,0.9151,0.000407,20,100.00,100.00,Bdellovibrio
468f1433188c0faa1936e231bd34bc88,0.9626,0.013671,20,100.00,100.00,midas_s_80980
46930c81ff14ab560169ed7a60509f11,0.9947,0.000397,20,100.00,100.00,Bacteria
4698f314876f6542d5ed2a2bc984136c,0.9413,0.027403,20,100.00,100.00,Sphingobacteriales
46af8142d3f247b81107190a95d907a6,0.9733,0.001318,20,100.00,100.00,Thermoanaerobaculum
46cfdb9d552ef12ddb9aa3eaa80e8909,0.9893,0.004128,20,100.00,100.00,Sulfuritalea
46e1faa1dbc4d47aeaddeab92ce427e2,0.9462,0.000375,20,100.00,100.00,midas_g_249
46f0a5288ab42f2fed2f8ce127678cab,0.9973,0.000794,20,100.00,100.00,midas_s_18379
4713fd5099897bc3e84055389789ef79,0.9946,0.036060,20,100.00,100.00,midas_s_39241
471a1213a85a715e1fd068e374e2188a,0.9973,0.001501,20,100.00,100.00,midas_s_11020
472fe9f8767de70f82afc5705b84ae4d,0.9866,0.039896,20,100.00,100.00,midas_s_39316
475127f633a4be9b366680b4f54efdd6,0.9973,0.011995,20,100.00,100.00,midas_s_198
477238f21904f8c135681f7ad0451881,0.9919,0.000610,20,100.00,100.00,Rubellimicrobium
479a2ffd90f224d5953e8a29aacdb731,0.9597,0.023031,20,100.00,100.00,midas_s_34792
47a48c36e308c2de721a364cb9352a82,0.9973,0.009756,20,100.00,100.00,midas_s_27887
47bdaa8dbe4629d1ece7aa05c05693cb,1.0000,0.000809,20,100.00,100.00,Endomicrobium
47c340764cdf2ab68af391dce84811b3,0.9866,0.002043,20,100.00,100.00,Hyphomicrobium
480eb7b0871e51b1be47afb2201112af,0.9432,0.000952,20,100.00,100.00,midas_s_23056
48163ec4bb9f456f50ac042c22a59603,0.9351,0.000527,20,100.00,100.00,Rhodocyclaceae
481c8ef468790ca11c2ecad0d1f35c25,0.9973,0.001233,20,100.00,100.00,Lentimicrobium
4821e7704447512dbd1b48da9a5675e9,0.9225,0.000317,20,100.00,100.00,midas_s_68751
48220ea996397a598b1b5f758d3b0ff3,0.9866,0.004781,20,100.00,100.00,midas_s_48511
4835b78c8d8bf8bf1ca88c3965cbe934,0.9948,0.008257,20,100.00,100.00,midas_s_198
48595101abd304b2e911320dd23de7e8,0.9489,0.004690,20,100.00,100.00,midas_s_82610
485d9080e4662edbf39927943d1bc167,0.9866,0.001030,20,100.00,100.00,midas_g_973
486e8e10249792884696b3f02ce81a86,0.9599,0.000915,20,100.00,100.00,midas_s_58876
4870788fa5faf8c06df9b6fd73a73dcb,0.9973,0.006868,20,100.00,100.00,Thauera
48894ebcd072d398d7dec836bee1c1a2,1.0000,0.000611,20,100.00,100.00,midas_g_558
4895185d09e6dbbf452f124daf98efc3,0.8901,0.000607,20,100.00,100.00,Alphaproteobacteria
48a75880af8d7927ac752f783c0f6754,0.9919,0.001858,20,100.00,100.00,midas_s_53928
48ca5b4f7cb58d4a146837de341a2604,1.0000,0.012704,20,100.00,100.00,Rhodobacter
48d3df1c8c87428a5ef19a3ea0a4c6d1,1.0000,0.002014,20,100.00,100.00,Turicibacter_sanguinis
48daf231b834b4d85c5e740f0f0e9f2b,0.9893,0.000489,20,100.00,100.00,Bacteria
48e6ce93e465307676d54fbc9b1c1522,0.9864,0.002440,20,100.00,100.00,Acidaminobacter
48e82a82eb8ad26862f3a7056c7d9dd7,0.9919,0.009212,20,100.00,100.00,midas_s_59993
49157310a47041b92a7f25105c7eff31,0.9706,0.018703,20,100.00,100.00,midas_s_30447
492399b888587f5ecd05318822ca601e,0.9973,0.014296,20,100.00,100.00,midas_s_198
492ee4fb01d94971a1f4be628ceb63cf,0.9973,0.011390,20,100.00,100.00,Christensenellaceae_R-7_group
495cc889a2e82868482b1feb2f71fbd0,1.0000,0.001589,20,100.00,100.00,Mycobacterium
496de1e5325d8dcef489f7a9818fdd26,0.9465,0.000605,20,100.00,100.00,midas_s_102764
497328141ea987237f5bdd74ed786ae2,1.0000,0.001011,20,100.00,100.00,midas_s_110869
4985158a1531e946d6af8196ef4ec343,0.9598,0.000457,20,100.00,100.00,Coxiella
4987091683162d7ebcb1875ea4ac3d96,0.9946,0.059912,20,100.00,100.00,Flavobacterium
49a9dac3ba594ab8aa8dc4874350a55d,0.6950,0.000500,20,100.00,100.00,Bacteria
49ae44d6944ba8cc60d06c43da39e2f7,0.9572,0.000404,20,100.00,100.00,Pedosphaeraceae
49c21f58cb86088e2dfb4866df40cffa,0.9812,0.000733,20,100.00,100.00,Rheinheimera
49e91bf69238f9dd2a305246a57204a5,0.9405,0.013353,20,100.00,100.00,midas_s_23056
49f0a5bc0b7d669cd001cc9995bc797a,0.9947,0.676819,20,100.00,100.00,Denitratisoma
49f3e06809ace3101d4a20126ef11731,0.9919,0.001815,20,100.00,100.00,Mesorhizobium
4a0875f744698c809416ed7180607fe4,0.9758,0.003033,20,100.00,100.00,Mesorhizobium
4a1586db0ce13a99f9b503a9a9573beb,0.9973,0.001222,20,100.00,100.00,midas_g_179
4a186d3a6057a5418d2b33ae0c1a869b,0.9351,0.017902,20,100.00,100.00,midas_s_84261
4a2a409f7d66a1eb1194aea2bcde18a4,0.9758,0.000470,20,100.00,100.00,midas_s_119265
4a4c25f3136a97a7da041a4bcb5582a5,0.9946,0.000489,20,100.00,100.00,midas_s_71205
4a51df7a52d39bbcfbfac57118e81eaa,0.6844,0.000714,20,100.00,100.00,Bacteria
4a55585dfbca1b3c842895ab40257b42,0.9767,0.000404,20,100.00,100.00,midas_s_63835
4a57ea57038cb6b4cba29d60a4def82c,0.9898,0.008075,20,100.00,100.00,Thauera
4a5b564ed0c0fd78166c96c79561d43a,0.9973,0.005208,20,100.00,100.00,Thauera
4a95b74de17e3c381e8fc1fecfa1ba74,0.9946,0.002698,20,100.00,100.00,Lautropia
4a98bd4a7fea2b4209ce1328141c77db,1.0000,0.169121,20,100.00,100.00,midas_s_53962
4ab56f9b012674eb6981ba9d3ef36170,1.0000,0.407442,20,100.00,100.00,Pseudomonas
4ac193f49185bb080c934ba9a00a815e,1.0000,0.001646,20,100.00,100.00,midas_g_1363
4adf9e7468a9ec3a9c8fe9a4563eed01,0.9973,0.000787,20,100.00,100.00,midas_s_1258
4af1d700ed9001189d3a7d499e0f0c9e,0.9973,0.001058,20,100.00,100.00,midas_g_603
4b238242241da9b79db3704472332e5a,0.9866,0.000434,20,100.00,100.00,midas_s_19061
4b27c21f2b4c59744feba4d03a140503,0.9898,0.000787,20,100.00,100.00,Ca_Accumulibacter
4b2be40d026b96179f6877be32ca99dd,0.9653,0.001071,20,100.00,100.00,Isosphaeraceae
4b4e1a540a86fe881b143a0d2a44c8f9,0.9973,0.003498,20,100.00,100.00,Thauera
4b4f86b5770f6876dbe503feb13437ec,0.9973,0.006821,20,100.00,100.00,Thauera
4b50be28c2cc7c6a4dbc6300155c5218,1.0000,0.036818,20,100.00,100.00,midas_s_25101
4b55a52b8edd23eb140788307c9f7256,0.9973,0.012756,20,100.00,100.00,midas_s_198
4b59504ae46731e6f60acd15ca470548,1.0000,0.022011,20,100.00,100.00,midas_s_14757
4b64644bd11f17317c89881954a2c59b,0.9572,0.002786,20,100.00,100.00,midas_g_694
4b6c08fe09b6f8d103c4899e152eef11,0.9947,0.055268,20,100.00,100.00,midas_s_22378
4b7832a5246f6d9a1cbe44ca12904f74,0.9893,0.001479,20,100.00,100.00,Novosphingobium
4b7e1285a4368982ac76f6222011b697,0.8827,0.000607,20,100.00,100.00,Bacteria
4bf3d98234d8a163642849442b9d081a,0.9676,0.003033,20,100.00,100.00,Holosporaceae
4c07eb8501dbf8e63712727d8f7a07bf,0.9973,0.014057,20,100.00,100.00,midas_s_198
4c3685c132f5b6790e4eabef3274a2f7,1.0000,0.010522,20,100.00,100.00,midas_s_60603
4c437459ea5630667fe41d8eb4f62ace,0.9922,0.002539,20,100.00,100.00,Comamonadaceae
4c61879ca2f0594335aa69f539fa89c3,1.0000,0.005862,20,100.00,100.00,Leucobacter
4c64fd405cce821a791bd9eaa63c5f2d,1.0000,0.031742,20,100.00,100.00,midas_s_1266
4c70552130cd2746e3c2bcb473cc67bc,0.9462,1.036777,20,100.00,100.00,midas_s_18939
4c9313f8b3638d0d2bf68541b0fde51e,1.0000,0.002116,20,100.00,100.00,midas_s_2027
4ccaabc1e55719c613ebbddb77f23efd,0.9493,0.001540,20,100.00,100.00,Sandaracinus
4cd0999c5082d9f17af4457b6c9c5814,0.9787,0.000717,20,100.00,100.00,midas_s_40795
4ce7631dc5873c25ff979543e6d66466,0.9897,0.002814,20,100.00,100.00,midas_g_171
4cec2826da45c90930f69ae290165f1d,1.0000,0.000605,20,100.00,100.00,midas_s_41
4cf9c81d07190577ca45ff50b97de972,0.9784,0.005054,20,100.00,100.00,midas_s_75484
4d14fe12857973bd0d0470a41c6e1a5a,0.9920,0.299815,20,100.00,100.00,midas_s_8366
4d2d2aa9b034851620255160a6d3f737,0.9892,0.000770,20,100.00,100.00,Paludibacter
4d3a327bff43e60ba395c235a2d391a7,1.0000,0.000412,20,100.00,100.00,midas_g_5504
4d47bd49b0916f5f37b31c4e902a46f9,0.9601,0.000502,20,100.00,100.00,midas_s_42195
4d53cddbfd3d4bd31f5885bd6884990a,1.0000,0.001001,20,100.00,100.00,Neisseriaceae
4d5a515895a2470f504baf698b5d5366,1.0000,0.004448,20,100.00,100.00,midas_s_23710
4d6982b61a5ec0f082f8d8e913a36a67,0.9677,0.002698,20,100.00,100.00,midas_s_121
4d6a3268ba1b53f73cec3eb66a86a5bc,1.0000,0.000833,20,100.00,100.00,midas_s_4482
4d6d4bc4488fc8b971b3e779869621db,0.9812,0.000527,20,100.00,100.00,midas_s_68411
4d823c0e9f91e89b03ea23e54c922c54,0.9866,0.000476,20,100.00,100.00,Rhodobacteraceae
4db76ca899220396ec427665ad8c157a,0.9973,0.000317,20,100.00,100.00,Romboutsia
4dbd6ef8df7bdad644d8f316bd5b8eb6,0.9839,0.000957,20,100.00,100.00,Ca_Contendobacter
4dc1cf2d09e2d755aae95d2a61c96e6d,0.9625,0.000670,20,100.00,100.00,midas_s_101634
4dc8958a7cd7ba1b22fbef67e2f0378a,0.9973,0.000556,20,100.00,100.00,midas_s_8682
4dca40ed3331488c8d2af090991a7eb6,0.9973,0.000557,20,100.00,100.00,midas_g_179
4df86e73d5f694af9655bcb20c07c96a,1.0000,0.108043,20,100.00,100.00,midas_s_10587
4dfa016cab7a5e01764efc33698696da,0.9973,0.001852,20,100.00,100.00,midas_s_2275
4dfc7cad0b8f13b54b95e5b78d0ff005,0.9383,0.000525,20,100.00,100.00,midas_s_59114
4e195f08674de1370e3c8e64ba2b3aed,0.8960,0.002648,20,100.00,100.00,midas_s_88144
4e618ab757b83990f7733e0441bd9fe6,0.9866,0.009605,20,100.00,100.00,midas_s_41450
4e7af4ff28d15ba4a752c688837b650a,0.9251,0.000397,20,100.00,100.00,midas_s_80040
4e85d3c1d308b2625f38a6f2c40d6d14,1.0000,0.009212,20,100.00,100.00,Flavobacterium
