MAG,protein_id,KO,gene,pathway,step
coasm_bin.110,contig_56842_pilon_5,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.110,contig_47189_pilon_1,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.110,contig_47189_pilon_2,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.110,contig_47189_pilon_50,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.110,contig_47189_pilon_52,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.110,contig_40607_pilon_30,K00626,phaA,PHA,PHA_synthesis
coasm_bin.110,contig_46555_pilon_1,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.110,contig_44720_pilon_3,K00626,phaA,PHA,PHA_synthesis
coasm_bin.110,contig_62425_pilon_23,K00626,phaA,PHA,PHA_synthesis
coasm_bin.110,contig_30573_pilon_10,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.112,contig_45197_pilon_23,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.112,contig_37549_pilon_30,K01895,acs,Acetate,Acetate_activation
coasm_bin.112,contig_37549_pilon_45,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.112,contig_32399_pilon_5,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.112,contig_47429_pilon_11,K00626,phaA,PHA,PHA_synthesis
coasm_bin.114,contig_51978_pilon_8,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.114,contig_18805_pilon_26,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.114,contig_60129_pilon_15,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.114,contig_18808_pilon_24,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.114,contig_18808_pilon_25,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.114,contig_18808_pilon_45,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.114,contig_18808_pilon_46,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.114,contig_18808_pilon_47,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.114,contig_18804_pilon_44,K00023,phaB,PHA,PHA_synthesis
coasm_bin.114,contig_18804_pilon_187,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.114,contig_38399_pilon_25,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.114,contig_38399_pilon_30,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.114,contig_27104_pilon_77,K00626,phaA,PHA,PHA_synthesis
coasm_bin.114,contig_49910_pilon_4,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.114,contig_61145_pilon_20,K00626,phaA,PHA,PHA_synthesis
coasm_bin.114,contig_44263_pilon_14,K03821,phaC,PHA,PHA_synthesis
coasm_bin.114,contig_30680_pilon_25,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.114,contig_26197_pilon_13,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.114,contig_18801_pilon_28,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.114,contig_356_pilon_25,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.114,contig_356_pilon_33,K01895,acs,Acetate,Acetate_activation
coasm_bin.115,contig_32306_pilon_2,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_32306_pilon_3,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_31747_pilon_52,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.115,contig_31747_pilon_53,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.115,contig_31747_pilon_54,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.115,contig_31747_pilon_55,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.115,contig_31747_pilon_56,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.115,contig_31747_pilon_57,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.115,contig_26463_pilon_30,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.115,contig_26463_pilon_31,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.115,contig_31897_pilon_4,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_31897_pilon_5,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_24619_pilon_24,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_41246_pilon_11,K01895,acs,Acetate,Acetate_activation
coasm_bin.115,contig_31881_pilon_25,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.115,contig_42285_pilon_16,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.115,contig_45848_pilon_23,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.115,contig_28478_pilon_5,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_30972_pilon_12,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.115,contig_62990_pilon_1,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.115,contig_35922_pilon_6,K00626,phaA,PHA,PHA_synthesis
coasm_bin.115,contig_35922_pilon_18,K00626,phaA,PHA,PHA_synthesis
coasm_bin.115,contig_37850_pilon_15,K00626,phaA,PHA,PHA_synthesis
coasm_bin.115,contig_51204_pilon_7,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_51204_pilon_9,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_51204_pilon_10,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.115,contig_57251_pilon_5,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.115,contig_57251_pilon_6,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.115,contig_29989_pilon_58,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.117,contig_38483_pilon_22,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.117,contig_38483_pilon_23,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.117,contig_46557_pilon_19,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.117,contig_51246_pilon_18,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.117,contig_51246_pilon_24,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.117,contig_33546_pilon_3,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.117,contig_33546_pilon_4,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.117,contig_33546_pilon_4,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.117,contig_33546_pilon_6,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.117,contig_30964_pilon_29,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.117,contig_30723_pilon_7,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.117,contig_37513_pilon_4,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.117,contig_35769_pilon_21,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.117,contig_40866_pilon_9,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.117,contig_33957_pilon_13,K00626,phaA,PHA,PHA_synthesis
coasm_bin.117,contig_47260_pilon_15,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.118,contig_62652_pilon_15,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_55455_pilon_1,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.118,contig_55455_pilon_2,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.118,contig_55455_pilon_3,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.118,contig_55455_pilon_4,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.118,contig_55455_pilon_5,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.118,contig_55455_pilon_6,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.118,contig_55455_pilon_61,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_55455_pilon_213,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.118,contig_55455_pilon_219,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.118,contig_17566_pilon_86,K03821,phaC,PHA,PHA_synthesis
coasm_bin.118,contig_60298_pilon_85,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.118,contig_17543_pilon_92,K05973,phaZ,PHA,PHA_degradation
coasm_bin.118,contig_17543_pilon_229,K05973,phaZ,PHA,PHA_degradation
coasm_bin.118,contig_17543_pilon_383,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_25693_pilon_23,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_25693_pilon_77,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_25693_pilon_256,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_23991_pilon_11,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_42276_pilon_65,K00023,phaB,PHA,PHA_synthesis
coasm_bin.118,contig_42276_pilon_66,K00626,phaA,PHA,PHA_synthesis
coasm_bin.118,contig_42276_pilon_71,K01895,acs,Acetate,Acetate_activation
coasm_bin.118,contig_59337_pilon_137,K01895,acs,Acetate,Acetate_activation
coasm_bin.118,contig_59337_pilon_137,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.118,contig_59337_pilon_172,K00626,phaA,PHA,PHA_synthesis
coasm_bin.118,contig_59337_pilon_207,K00626,phaA,PHA,PHA_synthesis
coasm_bin.118,contig_21088_pilon_158,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_21088_pilon_195,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.118,contig_21088_pilon_227,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_21088_pilon_228,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_29065_pilon_215,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_13424_pilon_1,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.118,contig_13424_pilon_2,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.118,contig_43887_pilon_8,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_43887_pilon_70,K00626,phaA,PHA,PHA_synthesis
coasm_bin.118,contig_43887_pilon_117,K02568,napB,Denitrification,NO3_to_NO2
coasm_bin.118,contig_43887_pilon_120,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.118,contig_43887_pilon_127,K01895,acs,Acetate,Acetate_activation
coasm_bin.118,contig_54477_pilon_39,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.118,contig_54477_pilon_40,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.118,contig_54477_pilon_41,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.118,contig_54477_pilon_43,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.118,contig_20249_pilon_12,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.118,contig_20249_pilon_20,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.121,contig_26880_pilon_58,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.121,contig_26880_pilon_73,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.121,contig_26880_pilon_74,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.121,contig_26880_pilon_101,K03821,phaC,PHA,PHA_synthesis
coasm_bin.121,contig_26880_pilon_120,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.121,contig_26880_pilon_130,K01895,acs,Acetate,Acetate_activation
coasm_bin.121,contig_26880_pilon_197,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.121,contig_26880_pilon_210,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.121,contig_26880_pilon_223,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.121,contig_52309_pilon_58,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.121,contig_36192_pilon_77,K00626,phaA,PHA,PHA_synthesis
coasm_bin.121,contig_24385_pilon_205,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.121,contig_24385_pilon_452,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.121,contig_24385_pilon_462,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.121,contig_24385_pilon_626,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.121,contig_24385_pilon_753,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.121,contig_37269_pilon_10,K00023,phaB,PHA,PHA_synthesis
coasm_bin.125,contig_13695_pilon_14,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.125,contig_46002_pilon_5,K01895,acs,Acetate,Acetate_activation
coasm_bin.125,contig_54238_pilon_2,K01895,acs,Acetate,Acetate_activation
coasm_bin.125,contig_54238_pilon_4,K01895,acs,Acetate,Acetate_activation
coasm_bin.125,contig_54238_pilon_5,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.125,contig_35033_pilon_26,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.125,contig_34904_pilon_5,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.125,contig_37062_pilon_1,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.13,contig_26361_pilon_5,K00925,ackA,Acetate,Acetate_activation
coasm_bin.13,contig_6233_pilon_107,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.13,contig_22168_pilon_18,K15876,nrfH,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.13,contig_32020_pilon_26,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.13,contig_54527_pilon_24,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.13,contig_54527_pilon_25,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.13,contig_18385_pilon_74,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.13,contig_41148_pilon_10,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.13,contig_28936_pilon_9,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.13,contig_53278_pilon_38,K00023,phaB,PHA,PHA_synthesis
coasm_bin.13,contig_49258_pilon_1,K03385,nrfA,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.13,contig_61396_pilon_39,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.13,contig_48582_pilon_27,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.13,contig_48582_pilon_28,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.13,contig_30164_pilon_49,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.131,contig_30995_pilon_1,K01895,acs,Acetate,Acetate_activation
coasm_bin.131,contig_30995_pilon_2,K01895,acs,Acetate,Acetate_activation
coasm_bin.131,contig_30995_pilon_4,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.131,contig_30995_pilon_5,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.131,contig_30995_pilon_13,K15864,nirS,Denitrification,NO2_to_NO
coasm_bin.131,contig_28593_pilon_66,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.131,contig_52678_pilon_2,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.131,contig_52678_pilon_3,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.131,contig_52678_pilon_7,K01214,glgX,Glycogen,Glycogen_debranching
coasm_bin.131,contig_52678_pilon_8,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.131,contig_46719_pilon_4,K00374,narI/narV,Denitrification,NO3_to_NO2
coasm_bin.131,contig_46719_pilon_6,K00371,narH/narY/nxrB,Denitrification,NO3_to_NO2
coasm_bin.131,contig_46719_pilon_7,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.131,contig_49891_pilon_6,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.131,contig_49891_pilon_7,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.131,contig_41932_pilon_45,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.131,contig_34776_pilon_13,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.131,contig_45450_pilon_2,K01895,acs,Acetate,Acetate_activation
coasm_bin.131,contig_45450_pilon_3,K01895,acs,Acetate,Acetate_activation
coasm_bin.131,contig_57822_pilon_22,K00626,phaA,PHA,PHA_synthesis
coasm_bin.131,contig_39666_pilon_47,K00626,phaA,PHA,PHA_synthesis
coasm_bin.131,contig_38236_pilon_11,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.131,contig_38236_pilon_12,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.131,contig_53166_pilon_7,K02568,napB,Denitrification,NO3_to_NO2
coasm_bin.131,contig_53166_pilon_10,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.131,contig_58611_pilon_2,K00925,ackA,Acetate,Acetate_activation
coasm_bin.131,contig_42794_pilon_38,K01895,acs,Acetate,Acetate_activation
coasm_bin.131,contig_59187_pilon_17,K03821,phaC,PHA,PHA_synthesis
coasm_bin.131,contig_59187_pilon_18,K00023,phaB,PHA,PHA_synthesis
coasm_bin.131,contig_59187_pilon_19,K00023,phaB,PHA,PHA_synthesis
coasm_bin.131,contig_53671_pilon_1,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.131,contig_42730_pilon_5,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.131,contig_44421_pilon_10,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.132,contig_13513_pilon_72,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.132,contig_13513_pilon_169,K00688,glgP,Glycogen,Glycogen_degradation
coasm_bin.132,contig_13513_pilon_403,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.132,contig_13513_pilon_514,K00626,phaA,PHA,PHA_synthesis
coasm_bin.132,contig_13513_pilon_1060,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.132,contig_13513_pilon_1286,K01895,acs,Acetate,Acetate_activation
coasm_bin.132,contig_13513_pilon_1522,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.132,contig_13513_pilon_1523,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.132,contig_13513_pilon_1792,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.132,contig_13513_pilon_2166,K00376,nosZ,Denitrification,N2O_to_N2
coasm_bin.132,contig_13513_pilon_2668,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.132,contig_13513_pilon_2759,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.132,contig_13513_pilon_2851,K00626,phaA,PHA,PHA_synthesis
coasm_bin.133,contig_58986_pilon_4,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.133,contig_58986_pilon_85,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.133,contig_58986_pilon_86,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.133,contig_34879_pilon_4,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.133,contig_34879_pilon_5,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.133,contig_34879_pilon_6,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.133,contig_9437_pilon_49,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.133,contig_9437_pilon_50,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.133,contig_9437_pilon_51,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.133,contig_9437_pilon_52,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.133,contig_9437_pilon_53,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.133,contig_28076_pilon_1,K00626,phaA,PHA,PHA_synthesis
coasm_bin.133,contig_48708_pilon_4,K01847,mcmA,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.133,contig_38197_pilon_1,K00700,glgA,Glycogen,Glycogen_synthesis
coasm_bin.133,contig_49342_pilon_5,K01895,acs,Acetate,Acetate_activation
coasm_bin.133,contig_49342_pilon_6,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.133,contig_62211_pilon_71,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.133,contig_15723_pilon_42,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.134,contig_1125_pilon_179,K03821,phaC,PHA,PHA_synthesis
coasm_bin.134,contig_1125_pilon_348,K07657,phoB,Phosphate,Phosphate_regulation
coasm_bin.134,contig_1125_pilon_349,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.134,contig_1125_pilon_350,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.134,contig_1125_pilon_458,K01659,prpC,Propionate_PHV,Methylcitrate_cycle
coasm_bin.134,contig_1448_pilon_211,K00626,phaA,PHA,PHA_synthesis
coasm_bin.134,contig_1448_pilon_269,K00023,phaB,PHA,PHA_synthesis
coasm_bin.134,contig_1448_pilon_271,K00023,phaB,PHA,PHA_synthesis
coasm_bin.134,contig_1448_pilon_402,K05973,phaZ,PHA,PHA_degradation
coasm_bin.134,contig_1448_pilon_418,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.134,contig_1448_pilon_419,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.134,contig_1448_pilon_420,K02037,pstC,Phosphate,Phosphate_transport
coasm_bin.134,contig_1448_pilon_421,K02038,pstA,Phosphate,Phosphate_transport
coasm_bin.134,contig_1448_pilon_422,K02036,pstB,Phosphate,Phosphate_transport
coasm_bin.134,contig_1448_pilon_423,K02039,phoU,Phosphate,Phosphate_regulation
coasm_bin.134,contig_26170_pilon_228,K00626,phaA,PHA,PHA_synthesis
coasm_bin.134,contig_26170_pilon_264,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.134,contig_26170_pilon_273,K00368,nirK,Denitrification,NO2_to_NO
coasm_bin.134,contig_26170_pilon_417,K01895,acs,Acetate,Acetate_activation
coasm_bin.135,contig_29986_pilon_18,K04561,norB,Denitrification,NO_to_N2O
coasm_bin.135,contig_29986_pilon_19,K02305,norC,Denitrification,NO_to_N2O
coasm_bin.135,contig_48064_pilon_10,K01848,mcmB,Propionate_PHV,Methylmalonyl_CoA
coasm_bin.135,contig_35092_pilon_25,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.135,contig_21197_pilon_9,K00023,phaB,PHA,PHA_synthesis
coasm_bin.135,contig_21197_pilon_18,K00023,phaB,PHA,PHA_synthesis
coasm_bin.135,contig_30367_pilon_20,K02040,pstS,Phosphate,Phosphate_transport
coasm_bin.135,contig_36277_pilon_11,K00703,glgC,Glycogen,Glycogen_synthesis
coasm_bin.135,contig_30124_pilon_13,K07636,phoR,Phosphate,Phosphate_regulation
coasm_bin.135,contig_45423_pilon_6,K01895,acs,Acetate,Acetate_activation
coasm_bin.135,contig_43100_pilon_21,K00023,phaB,PHA,PHA_synthesis
coasm_bin.135,contig_61180_pilon_6,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.138,contig_43183_pilon_41,K00626,phaA,PHA,PHA_synthesis
coasm_bin.138,contig_48426_pilon_4,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_41464_pilon_18,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_9620_pilon_5,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_9620_pilon_7,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_9620_pilon_18,K02568,napB,Denitrification,NO3_to_NO2
coasm_bin.138,contig_9620_pilon_21,K02567,napA,Denitrification,NO3_to_NO2
coasm_bin.138,contig_38647_pilon_10,K00634,pta,Acetate,Acetate_activation
coasm_bin.138,contig_32574_pilon_41,K00362,nirB,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.138,contig_32574_pilon_42,K00363,nirD,Nitrogen_other,DNRA_NO2_to_NH4
coasm_bin.138,contig_52503_pilon_4,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.138,contig_31598_pilon_15,K03821,phaC,PHA,PHA_synthesis
coasm_bin.138,contig_37780_pilon_3,K00023,phaB,PHA,PHA_synthesis
coasm_bin.138,contig_42481_pilon_22,K00937,ppk,PolyP,PolyP_synthesis
coasm_bin.138,contig_3535_pilon_47,K00370,narG/narZ/nxrA,Denitrification,NO3_to_NO2
coasm_bin.138,contig_3535_pilon_50,K00371,narH/narY/nxrB,Denitrification,NO3_to_NO2
coasm_bin.138,contig_3535_pilon_52,K00374,narI/narV,Denitrification,NO3_to_NO2
coasm_bin.138,contig_3535_pilon_53,K00374,narI/narV,Denitrification,NO3_to_NO2
coasm_bin.138,contig_3535_pilon_54,K00374,narI/narV,Denitrification,NO3_to_NO2
coasm_bin.138,contig_28930_pilon_30,K00626,phaA,PHA,PHA_synthesis
coasm_bin.138,contig_8314_pilon_8,K22468,ppk2,PolyP,PolyP_synthesis
coasm_bin.138,contig_30389_pilon_12,K00626,phaA,PHA,PHA_synthesis
coasm_bin.138,contig_31352_pilon_23,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_12650_pilon_38,K01895,acs,Acetate,Acetate_activation
coasm_bin.138,contig_12650_pilon_38,K01908,prpE,Propionate_PHV,Propionyl_CoA_synthesis
coasm_bin.138,contig_36490_pilon_20,K01895,acs,Acetate,Acetate_activation
coasm_bin.138,contig_61901_pilon_32,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_61901_pilon_33,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_49091_pilon_28,K00626,phaA,PHA,PHA_synthesis
coasm_bin.138,contig_56199_pilon_65,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_56199_pilon_68,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_56199_pilon_69,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_56199_pilon_75,K02035,pit,Phosphate,Phosphate_transport
coasm_bin.138,contig_56199_pilon_130,K07657,phoB,Phosphate,Phosphate_regulation
