Date_key,Date,DO_Avg_1350_1410,,DO_Max_1350_1410,ANA_ORP_Min_0850_0945,AER_ORP_Max_1350_1410,ANA_ORP_Slope1,ANA_ORP_Slope2,ANA_ORP_Slope3,ANO_Slope1,ANO_Slope2,ANO_Slope3,ANO_Peak_ORP_C1,ANO_Peak_Time_C1,ANO_Peak_Minutes_C1,ANO_Peak_ORP_C2,ANO_Peak_Time_C2,ANO_Peak_Minutes_C2,ANO_Peak_ORP_C3,ANO_Peak_Time_C3,ANO_Peak_Minutes_C3,ANO_Turn_ORP_C1,ANO_Turn_Time_C1,ANO_Turn_Minutes_C1,ANO_Turn_ORP_C2,ANO_Turn_Time_C2,ANO_Turn_Minutes_C2,ANO_Turn_ORP_C3,ANO_Turn_Time_C3,ANO_Turn_Minutes_C3
8/15/2024,#NAME?,3.91,,5.38,-26,43,-0.039781746,-0.038789682,-0.017361111,6.74E-04,9.68E-04,-0.006973039,7,8:36:00,1,36,16:36:00,1,6,0:36:00,1,7,8:36:00,1,10,17:58:00,83,6,0:36:00,1
8/16/2024,#NAME?,5.149090909,,6.41,-38,27,-0.018154762,-0.021626984,-0.044940476,-0.002671569,0.001960784,0.001593137,8,8:36:00,1,-5,16:36:00,1,17,0:36:00,1,8,8:36:00,1,-21,18:58:00,143,-3,2:08:00,93
8/17/2024,#NAME?,3.451818182,,5.68,-28,23,-0.035119048,-0.026884921,-0.02609127,8.09E-04,0,0,3,8:36:00,1,7,16:36:00,1,0,0:36:00,1,3,8:36:00,1,7,16:36:00,1,0,0:36:00,1
8/18/2024,#NAME?,5.554545455,,7.44,-25,31,-0.02609127,-0.025892857,-0.025198413,0,0,0,10,8:36:00,1,10,16:36:00,1,9,0:36:00,1,10,8:36:00,1,10,16:36:00,1,9,0:36:00,1
8/19/2024,#NAME?,7.648181818,,8.27,-26,42,-0.025892857,-0.024305556,-0.031547619,0,0.001115196,0,15,8:36:00,1,10,16:36:00,1,14,0:36:00,1,15,8:36:00,1,10,16:36:00,1,14,0:36:00,1
8/20/2024,#NAME?,,,,-100,-24,-1.82E-12,-0.058928571,-0.027678571,-0.012058824,0.005894608,0.001213235,-75,8:36:00,1,-33,16:36:00,1,12,0:36:00,1,-94,11:30:00,175,-40,18:58:00,143,10,0:42:00,7
8/21/2024,#NAME?,,,,-46,-6,-0.011904762,-0.028472222,-0.016765873,-0.007561275,0.009166667,0.008235294,-12,8:36:00,1,-16,16:36:00,1,16,0:36:00,1,-12,8:36:00,1,-16,16:36:00,1,8,1:02:00,27
8/22/2024,#NAME?,,,,-97,-9,-0.043849206,-0.036507936,-0.021031746,0.009693627,0.02372549,0.004203431,-44,10:24:00,109,-25,16:36:00,1,-63,0:36:00,1,-52,11:30:00,175,-29,18:58:00,143,-95,3:34:00,179
8/23/2024,#NAME?,1.990909091,,2.42,-27,6,-0.019543651,-0.024900794,-0.039980159,0.002757353,0.002340686,0.001936275,-10,8:36:00,1,-30,16:36:00,1,-21,2:46:00,131,-15,11:30:00,175,-35,18:58:00,143,-28,3:34:00,179
8/24/2024,#NAME?,,,,-47,5,-0.037003968,-0.041964286,-0.042956349,0.00377451,0.004117647,0.003737745,-28,8:36:00,1,-23,16:36:00,1,-31,3:28:00,173,-28,8:36:00,1,-29,18:58:00,143,-31,3:34:00,179
8/25/2024,#NAME?,,,,-107,-66,-0.042559524,-0.043154762,-0.021428571,0.005220588,0.003026961,0.004240196,-82,8:36:00,1,-43,18:20:00,105,-77,0:36:00,1,-101,11:30:00,175,-48,18:58:00,143,-102,3:34:00,179
8/26/2024,#NAME?,,,,-45,-27,-0.017559524,-0.017162698,-0.013690476,0.003517157,0.003247549,0.003296569,-32,10:56:00,141,-32,18:26:00,111,-38,2:36:00,121,-39,11:30:00,175,-34,18:58:00,143,-47,3:34:00,179
8/27/2024,#NAME?,,,,-103,-79,-0.027480159,-0.027876984,-0.007936508,-0.001752451,0.004215686,0.003480392,-84,8:36:00,1,-50,17:52:00,77,-62,0:36:00,1,-105,11:30:00,175,-55,18:58:00,143,-85,3:34:00,179
8/28/2024,#NAME?,,,,-41,-30,-0.007142857,-0.008035714,-0.012797619,0.005490196,0.004485294,0.004828431,-27,10:44:00,129,-32,18:58:00,143,-33,2:26:00,111,-34,11:30:00,175,-32,18:58:00,143,-38,3:34:00,179
8/29/2024,#NAME?,,,,-51,-21,-0.008630952,-0.011706349,-0.010615079,0.004436275,0.004448529,0.004681373,-33,11:20:00,165,-36,18:54:00,139,-32,3:20:00,165,-33,11:30:00,175,-36,18:58:00,143,-32,3:34:00,179
8/30/2024,#NAME?,,,,-46,-15,-0.018253968,-0.018253968,-0.020436508,0.004436275,0.004129902,0.004289216,-29,11:24:00,169,-29,16:36:00,1,-30,3:32:00,177,-29,11:30:00,175,-30,18:58:00,143,-30,3:34:00,179
8/31/2024,#NAME?,,,,-104,-82,-0.014384921,-0.01140873,-0.006448413,0.003872549,7.60E-04,0.011164216,-89,8:36:00,1,-80,18:16:00,101,-81,0:36:00,1,-101,11:30:00,175,-86,18:58:00,143,-102,3:34:00,179
9/1/2024,#NAME?,,,,-57,-44,-0.001984127,-0.00843254,-0.008333333,0.001458333,0.004840686,0.004681373,-37,11:24:00,169,-37,18:54:00,139,-71,2:24:00,109,-37,11:30:00,175,-37,18:58:00,143,-71,3:34:00,179
9/2/2024,#NAME?,,,,-48,-19,-0.009027778,-0.007142857,-0.0125,0.004828431,0.003897059,0.001580882,-31,11:28:00,173,-24,16:36:00,1,-33,3:32:00,177,-31,11:30:00,175,-33,17:00:00,25,-33,3:34:00,179
9/3/2024,#NAME?,,,,-42,-23,-0.009821429,9.92E-05,-0.004662698,-0.002034314,0.003517157,0.005232843,-15,8:36:00,1,-33,18:54:00,139,-20,0:36:00,1,-16,8:44:00,9,-33,18:58:00,143,-48,3:34:00,179
9/4/2024,#NAME?,,,,-101,-81,-0.011805556,-0.005654762,-0.00218254,9.07E-04,-0.001262255,0.002659314,-88,10:38:00,123,-80,18:26:00,111,-92,1:56:00,81,-100,11:30:00,175,-82,18:58:00,143,-105,3:34:00,179
9/5/2024,#NAME?,,,,-85,-76,-0.003769841,-0.007638889,-0.003670635,0.003517157,0.004044118,0.003970588,-76,11:04:00,149,-76,18:24:00,109,-78,2:46:00,131,-77,11:30:00,175,-76,18:58:00,143,-79,3:34:00,179
9/6/2024,#NAME?,,,,-81,-68,-0.004563492,-0.006349206,-0.004563492,0.003431373,0.003063725,0.002401961,-73,11:14:00,159,-68,18:56:00,141,-76,3:32:00,177,-73,11:30:00,175,-68,18:58:00,143,-76,3:34:00,179
9/7/2024,#NAME?,,,,-42,-6,-0.013690476,-0.015972222,-0.007440476,0.004595588,0.003602941,0.00185049,-23,8:36:00,1,-8,16:36:00,1,-39,0:36:00,1,-30,11:30:00,175,-9,18:58:00,143,-41,3:34:00,179
9/8/2024,#NAME?,,,,-38,20,-0.018253968,-0.007738095,-0.003472222,0.002610294,0.002169118,-0.002622549,5,8:36:00,1,21,16:36:00,1,-3,0:36:00,1,5,8:36:00,1,-2,18:58:00,143,-18,3:34:00,179
9/9/2024,#NAME?,,,,-27,21,-0.002678571,-0.030654762,-0.037202381,-0.002463235,0.001593137,0.002365196,-3,8:36:00,1,-18,16:36:00,1,28,0:36:00,1,-18,11:30:00,175,-18,16:36:00,1,4,3:34:00,179
9/10/2024,#NAME?,8.117272727,,8.39,-61,7,-0.021924603,-0.045535714,-0.025396825,0.002328431,0.003737745,0.002953431,-27,8:36:00,1,-40,16:36:00,1,-36,0:36:00,1,-27,8:36:00,1,-44,18:58:00,143,-42,3:34:00,179
9/11/2024,#NAME?,8.608181818,,8.81,-61,24,-0.028670635,-0.042261905,-0.026190476,0.002377451,0.015759804,0.002561275,5,11:28:00,173,-31,16:36:00,1,-37,0:36:00,1,5,11:30:00,175,-31,16:36:00,1,-44,3:34:00,179
9/12/2024,#NAME?,7.557272727,,7.82,-53,9,-0.019345238,-0.034523809,-0.027480159,0.002708333,0.004080882,0.00189951,-32,8:36:00,1,-26,16:36:00,1,-38,0:36:00,1,-32,8:36:00,1,-26,16:36:00,1,-41,3:34:00,179
9/13/2024,#NAME?,,,,-50,-11,-0.020833333,-0.022321429,-0.020833333,0.002352941,0.002389706,0.002708333,-32,8:36:00,1,-33,16:36:00,1,-31,0:36:00,1,-38,11:30:00,175,-33,16:36:00,1,-37,3:34:00,179
9/14/2024,#NAME?,,,,-51,-10,-0.011309524,-0.025793651,-0.021626984,0,0.002389706,0.003431373,-26,8:36:00,1,-34,16:36:00,1,-12,0:36:00,1,-26,8:36:00,1,-40,18:58:00,143,-12,0:36:00,1
9/15/2024,#NAME?,,,,-51,-8,-0.020138889,-0.020138889,-0.021626984,0.003321078,0.003186275,0.003051471,-31,8:36:00,1,-30,16:36:00,1,-36,0:36:00,1,-31,8:36:00,1,-38,18:58:00,143,-38,3:34:00,179
9/16/2024,#NAME?,6.416363636,,6.99,-61,-14,-0.014781746,-0.02906746,-0.017857143,0.002928922,0.00435049,0.003026961,-39,8:36:00,1,47,18:58:00,143,-43,0:36:00,1,-44,11:30:00,175,47,18:58:00,143,-48,3:34:00,179
9/17/2024,#NAME?,6.357272727,,6.83,NA,NA,NA,NA,NA,NA,NA,0.002463235,NA,NA,NA,-38,16:52:00,17,NA,NA,NA,NA,NA,NA,-41,18:58:00,143,NA,NA,NA
9/18/2024,#NAME?,2.178181818,,2.81,-54,-6,-0.020634921,-0.025694444,-0.028472222,0.002267157,0.002316176,0.002745098,-31,8:36:00,1,-35,16:36:00,1,-29,0:36:00,1,-31,8:36:00,1,-35,16:36:00,1,-41,3:34:00,179
9/19/2024,#NAME?,,,,-63,-11,-0.029166667,-0.028373016,-0.023511905,0.003026961,0.00377451,0.002414216,-41,8:36:00,1,-42,16:36:00,1,-39,0:36:00,1,-41,8:36:00,1,-51,18:58:00,143,-39,0:36:00,1
9/20/2024,#NAME?,7.255454545,,7.55,-53,18,-0.023511905,-0.029166667,-0.023809524,0.002389706,0.005134804,0.002022059,-10,11:30:00,175,-24,16:36:00,1,-37,0:36:00,1,-10,11:30:00,175,-39,18:58:00,143,-37,0:36:00,1
9/21/2024,#NAME?,0.859090909,,1.19,-49,-1,-0.021527778,-0.020039683,-0.017460317,0.001887255,0.00189951,9.19E-04,-29,8:36:00,1,-25,16:36:00,1,-28,0:36:00,1,-29,8:36:00,1,-25,16:36:00,1,-28,0:36:00,1
9/22/2024,#NAME?,,,,-50,5,-0.020138889,-0.020833333,-0.020337302,0.002745098,0.002463235,0.002377451,-29,8:36:00,1,-24,16:36:00,1,-33,0:36:00,1,-29,8:36:00,1,-24,16:36:00,1,-33,0:36:00,1
9/23/2024,#NAME?,,,,-45,7,-0.021329365,-0.021527778,-0.020138889,0.002279412,0.002377451,0.002512255,-23,8:36:00,1,-22,16:36:00,1,-24,0:36:00,1,-23,8:36:00,1,-22,16:36:00,1,-36,3:34:00,179
9/24/2024,#NAME?,8.418181818,,8.84,-42,7,-0.019345238,-0.025198413,-0.026190476,0.001973039,0.002965686,0.002218137,-15,8:36:00,1,-14,16:36:00,1,-19,0:36:00,1,-15,8:36:00,1,-14,16:36:00,1,-33,3:34:00,179
9/25/2024,#NAME?,5.244545455,,5.55,-40,7,-0.021329365,-0.021527778,-0.017857143,0.002279412,0.002401961,0.001262255,-18,8:36:00,1,-2,16:36:00,1,-17,0:36:00,1,-18,8:36:00,1,-2,16:36:00,1,-17,0:36:00,1
9/26/2024,#NAME?,2.247272727,,2.64,-29,14,-0.01547619,-0.014384921,-0.014781746,0.00310049,0.004105392,0.002647059,-4,8:36:00,1,-1,16:36:00,1,-7,0:36:00,1,-4,8:36:00,1,-1,16:36:00,1,-7,0:36:00,1
9/27/2024,#NAME?,,,,-28,11,-0.014384921,-0.016369048,-0.017857143,0.002303922,0.002708333,0.003198529,-6,8:36:00,1,-13,16:36:00,1,0,0:36:00,1,-6,8:36:00,1,-24,18:58:00,143,0,0:36:00,1
9/28/2024,#NAME?,,,,-45,6,-0.020337302,-0.023115079,-0.025496032,0.002757353,0.002977941,0.003137255,-24,8:36:00,1,-27,16:36:00,1,-18,0:36:00,1,-24,8:36:00,1,-37,18:58:00,143,-18,0:36:00,1
9/29/2024,#NAME?,,,,-55,-1,-0.025,-0.025992064,-0.026190476,0.003664216,0.003786765,0.007757353,-34,8:36:00,1,-31,18:50:00,135,-30,0:36:00,1,-41,11:30:00,175,-31,18:58:00,143,-30,0:36:00,1
9/30/2024,#NAME?,6.649090909,,7.1,-57,-8,-0.025,-0.023511905,-0.027678571,0.004105392,0.00502451,0.003995098,-35,8:36:00,1,-31,16:36:00,1,-30,0:36:00,1,-35,8:36:00,1,-31,16:36:00,1,-30,0:36:00,1
10/1/2024,#NAME?,5.990909091,,6.64,-54,-11,-0.020138889,-0.015674603,-0.019444444,0.003995098,0.002083333,0.003811275,-24,8:36:00,1,-36,16:36:00,1,-35,0:36:00,1,-24,8:36:00,1,-40,18:58:00,143,-38,3:34:00,179
10/2/2024,#NAME?,6.87,,7.47,-50,-6,-0.020039683,-0.021626984,-0.020138889,0.003468137,0.003651961,0.003982843,-30,8:36:00,1,-31,16:36:00,1,-31,0:36:00,1,-37,11:30:00,175,-38,18:58:00,143,-37,3:34:00,179
10/3/2024,#NAME?,,,,-47,-8,-0.020436508,-0.020039683,-0.020138889,0.003480392,0.003321078,0.003615196,-29,8:36:00,1,-30,16:36:00,1,-28,0:36:00,1,-35,11:30:00,175,-37,18:58:00,143,-35,3:34:00,179
10/4/2024,#NAME?,,,,-48,-9,-0.018154762,-0.019444444,-0.019444444,0.003811275,0.003480392,0.004080882,-30,8:36:00,1,-32,16:36:00,1,-32,0:36:00,1,-36,11:30:00,175,-37,18:58:00,143,-36,3:34:00,179
10/5/2024,#NAME?,,,,-50,-10,-0.018154762,-0.018849206,-0.018154762,0.003786765,0.004105392,0.003566176,-31,8:36:00,1,-29,16:36:00,1,-33,0:36:00,1,-35,11:30:00,175,-35,18:58:00,143,-36,3:34:00,179
10/6/2024,#NAME?,,,,-55,-34,-0.019444444,-0.014484127,-0.009126984,0.003296569,-0.001127451,0.009693627,-42,8:36:00,1,-18,18:30:00,115,-29,0:36:00,1,-57,11:30:00,175,-18,18:58:00,143,-36,3:34:00,179
10/7/2024,#NAME?,,,0.93785529,-56,-14,-0.018154762,-0.01547619,-0.016468254,0.004779412,0.005306373,0.004963235,-39,8:36:00,1,-43,18:48:00,133,-28,0:36:00,1,-39,11:30:00,175,-43,18:58:00,143,-28,0:36:00,1
10/8/2024,#NAME?,6.094545455,,6.53,-66,-56,-0.00297619,-0.00327381,-0.00218254,0.003970588,0.002781863,0.003786765,-61,10:12:00,97,-66,18:10:00,95,-50,2:42:00,127,-66,11:30:00,175,-69,18:58:00,143,-55,3:34:00,179
10/9/2024,#NAME?,1.561818182,0.60607438,1.64,-85,-82,-2.98E-04,-6.94E-04,-0.001190476,0.004987745,0.004227941,0.00377451,-77,10:06:00,91,-80,18:02:00,87,-74,2:12:00,97,-85,11:30:00,175,-85,18:58:00,143,-82,3:34:00,179
10/10/2024,#NAME?,,0.785814569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/1/2024,#NAME?,1.255454545,,1.4,-91,-90,-6.94E-04,-0.001587302,-0.001488095,0,3.43E-04,7.35E-04,-90,10:08:00,93,-90,18:00:00,85,-90,2:36:00,121,-90,11:30:00,175,-91,18:58:00,143,-91,3:34:00,179
11/2/2024,#NAME?,0.146363636,,0.18,-90,-89,-2.79E-17,-2.79E-17,-2.79E-17,0,3.43E-04,0,-89,10:08:00,93,-88,17:38:00,63,-90,0:36:00,1,-89,11:30:00,175,-89,18:58:00,143,-90,3:34:00,179
11/3/2024,#NAME?,0.137272727,,0.17,-89,-89,-0.001488095,-2.79E-17,NA,5.80E-04,0,4.09E-17,-89,8:42:00,7,-89,16:52:00,17,-89,0:36:00,1,-89,11:30:00,175,-89,17:58:00,83,-89,3:34:00,239
11/4/2024,#NAME?,0.356363636,,0.38,-89,-88,-2.79E-17,-2.79E-17,-2.79E-17,0,0,4.09E-17,-88,11:24:00,109,-89,17:36:00,1,-88,1:36:00,1,-88,12:30:00,175,-89,17:58:00,23,-88,4:34:00,179
11/5/2024,#NAME?,0.430909091,,0.46,-89,-88,-2.79E-17,-2.79E-17,-2.79E-17,0,0,4.09E-17,-88,11:10:00,95,-88,17:36:00,1,-88,2:38:00,63,-88,12:30:00,175,-89,17:58:00,23,-88,4:34:00,179
11/6/2024,#NAME?,0.155454545,,0.18,-88,-87,-2.79E-17,-2.79E-17,-8.93E-04,6.13E-04,-4.78E-04,-0.001212121,-88,9:36:00,1,-88,17:36:00,1,-87,2:40:00,65,-88,12:30:00,175,-89,17:58:00,23,-88,4:34:00,179
11/7/2024,#NAME?,0.466363636,,0.53,-92,-93,-2.79E-17,-5.58E-17,-5.58E-17,0,0,2.04E-17,-91,9:36:00,1,-94,17:36:00,1,-89,1:36:00,1,-91,12:30:00,175,-94,17:58:00,23,-89,4:34:00,179
11/8/2024,#NAME?,1.19,,1.32,-93,-94,-2.79E-17,-2.79E-17,-2.79E-17,0,-4.78E-04,2.04E-17,-93,9:36:00,1,-93,17:36:00,1,-93,1:36:00,1,-94,12:30:00,175,-93,17:58:00,23,-93,4:34:00,179
11/9/2024,#NAME?,0.336363636,,0.52,-102,-101,0,0,-9.92E-04,-6.74E-04,0,-4.55E-04,-102,9:36:00,1,-101,17:40:00,5,-101,1:36:00,1,-102,12:30:00,175,-102,17:58:00,23,-103,4:34:00,179
11/10/2024,#NAME?,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/1/2024,#NAME?,0.166363636,,0.19,-203,-53,-0.149702381,-0.152876984,-0.173809524,0.019791667,0.020637255,0.016313131,-129,9:56:00,21,-190,17:58:00,23,-107,4:34:00,179,-134,12:30:00,175,-190,17:58:00,23,-107,4:34:00,179
12/2/2024,#NAME?,0.168181818,,0.19,-223,-57,-0.174404762,-0.180059524,-0.134623016,0.012218137,0.026066176,0.022424242,-117,12:24:00,169,-162,17:58:00,23,-161,4:34:00,179,-117,12:30:00,175,-162,17:58:00,23,-161,4:34:00,179
12/3/2024,#NAME?,0.502727273,,0.55,-209,-66,-0.144246032,-0.205952381,-0.161111111,0.019178922,0.023333333,0.024949495,-118,12:28:00,173,-162,17:58:00,23,-111,4:34:00,179,-118,12:30:00,175,-162,17:58:00,23,-111,4:34:00,179
12/4/2024,#NAME?,0.152727273,,0.19,-204,-54,-0.150892857,-0.169246032,-0.192162698,0.020772059,0.019031863,0.026414141,-114,12:18:00,163,-164,17:58:00,23,-111,4:34:00,179,-115,12:30:00,175,-164,17:58:00,23,-111,4:34:00,179
12/5/2024,#NAME?,0.161818182,,0.2,-202,-48,-0.191369048,-0.200892857,-0.170238095,0.018897059,0.007843137,0.021010101,-111,12:22:00,167,-166,17:58:00,23,-105,4:34:00,179,-112,12:30:00,175,-166,17:58:00,23,-105,4:34:00,179
12/6/2024,#NAME?,0.150909091,,0.19,-222,-49,-0.21468254,-0.26329365,-0.201488095,0.020490196,0.025661765,0.016363636,-115,12:28:00,173,-164,17:58:00,23,-112,4:34:00,179,-115,12:30:00,175,-164,17:58:00,23,-112,4:34:00,179
12/7/2024,#NAME?,0.16,,0.2,-207,-55,-0.193551587,-0.197619048,-0.219047619,0.021409314,0.02120098,0.022272727,-136,10:56:00,81,-190,17:58:00,23,-111,4:34:00,179,-137,12:30:00,175,-190,17:58:00,23,-111,4:34:00,179
12/8/2024,#NAME?,0.152727273,,0.19,-225,-74,-0.219246032,-0.22202381,-0.223611111,0.015563725,0.014754902,0.018535354,-169,12:28:00,173,-198,17:58:00,23,-162,4:34:00,179,-169,12:30:00,175,-198,17:58:00,23,-162,4:34:00,179
12/9/2024,#NAME?,0.154545455,,0.19,-224,-72,-0.223412698,-0.22797619,-0.233730159,0.011911765,0.012561275,0.014191919,-178,12:28:00,173,-203,17:58:00,23,-173,4:34:00,179,-178,12:30:00,175,-203,17:58:00,23,-173,4:34:00,179
12/10/2024,#NAME?,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/1/2025,#NAME?,0.152727273,,0.19,-197,-24,-0.246527778,-0.251289682,-0.235714285,0.03060049,0.030159314,0.035,-103,12:22:00,167,-158,17:58:00,23,-103,4:32:00,177,-103,12:30:00,175,-158,17:58:00,23,-103,4:34:00,179
1/2/2025,#NAME?,3.238181818,,4.43,-190,45,-0.225,-0.187400794,-0.207837301,0.027352941,0.025686275,0.033030303,-97,12:26:00,171,-157,17:58:00,23,-99,4:32:00,177,-97,12:30:00,175,-157,17:58:00,23,-99,4:34:00,179
1/3/2025,#NAME?,2.136363636,,3.33,-192,22,-0.212202381,-0.135912698,-0.212301587,0.027132353,0.02877451,0.031060606,-48,13:30:00,235,-160,17:58:00,23,-42,5:34:00,239,-48,13:30:00,235,-160,17:58:00,23,-42,5:34:00,239
1/4/2025,#NAME?,0.166363636,,0.2,-195,-67,-0.186706349,-0.177579365,-0.171626984,0.030147059,0.029558824,0.030656566,-100,13:26:00,231,-165,17:58:00,23,-100,5:28:00,233,-100,13:30:00,235,-165,17:58:00,23,-100,5:34:00,239
1/5/2025,#NAME?,0.43,,0.46,-203,-76,-0.151289682,-0.140277778,-0.14702381,0.029436275,0.031605392,0.033333333,-104,13:04:00,209,-164,17:58:00,23,-98,5:18:00,223,-105,13:30:00,235,-164,17:58:00,23,-98,5:34:00,239
1/6/2025,#NAME?,0.500909091,,0.56,-196,-66,-0.162301587,-0.105257936,-0.176884921,0.029926471,0.029166667,0.037171717,-101,13:00:00,205,-166,17:58:00,23,-99,5:20:00,225,-101,13:30:00,235,-166,17:58:00,23,-100,5:34:00,239
1/7/2025,#NAME?,0.141818182,,0.18,-196,-66,-0.186805555,-0.176190476,-0.169246032,0.032720588,0.030870098,0.037323232,-96,13:22:00,227,-162,17:58:00,23,-100,5:24:00,229,-96,13:30:00,235,-162,17:58:00,23,-101,5:34:00,239
1/8/2025,#NAME?,0.845454545,,0.96,-195,-46,-0.17797619,-0.079464286,-0.122718254,0.031960784,0.027536765,0.022121212,-94,13:26:00,231,-146,17:58:00,23,-94,5:26:00,231,-94,13:30:00,235,-146,17:58:00,23,-94,5:34:00,239
1/9/2025,#NAME?,0.175454545,,0.2,-199,-43,-0.117162698,-0.119345238,-0.117361111,0.016838235,0.017095588,0.021212121,-97,13:16:00,221,-150,17:58:00,23,-83,5:34:00,239,-98,13:30:00,235,-150,17:58:00,23,-83,5:34:00,239
1/10/2025,#NAME?,0.634545455,,0.72,-201,-72,-0.106547619,-0.107738095,-0.104761905,0.016666667,0.018676471,0.021515152,-103,12:44:00,189,-147,17:58:00,23,-90,5:34:00,239,-105,13:04:00,209,-147,17:58:00,23,-90,5:34:00,239
1/11/2025,#NAME?,0.175454545,,0.2,-203,-83,-0.10734127,-0.10922619,-0.11031746,0.018345588,0.019105392,0.02479798,-105,12:00:00,145,-142,17:58:00,23,-103,4:12:00,157,-105,12:30:00,175,-142,17:58:00,23,-104,4:38:00,183
1/12/2025,#NAME?,0.161818182,,0.2,-199,-98,-0.114087302,-0.116666667,-0.117460317,0.01942402,0.018639706,0.025505051,-104,11:44:00,129,-141,17:56:00,21,-105,3:40:00,125,-107,11:58:00,143,-141,17:58:00,23,-105,4:10:00,155
1/13/2025,#NAME?,0.601818182,,0.67,-206,-88,-0.115674603,-0.122123016,-0.117460317,0.018431373,0.021348039,0.024848485,-96,12:12:00,157,-145,17:58:00,23,-97,4:04:00,149,-96,12:14:00,159,-145,17:58:00,23,-100,4:20:00,165
1/14/2025,#NAME?,0.166363636,,0.19,-201,-94,-0.122123016,-0.123511905,-0.125,0.019669118,0.020367647,0.025757576,-106,12:04:00,149,-144,17:58:00,23,-105,3:44:00,129,-109,12:16:00,161,-144,17:58:00,23,-110,4:20:00,165
1/15/2025,#NAME?,0.598181818,,0.68,-204,-97,-0.132837302,-0.138888889,-0.141071429,0.019497549,0.020367647,0.028181818,-108,11:44:00,129,-142,17:58:00,23,-108,3:50:00,135,-108,11:46:00,131,-142,17:58:00,23,-109,4:00:00,145
1/16/2025,#NAME?,0.167272727,,0.19,-194,-72,-0.144444444,-0.146329365,-0.144940476,0.022205882,0.020661765,0.028484848,-100,12:26:00,171,-141,17:58:00,23,-103,3:52:00,137,-101,12:46:00,191,-141,17:58:00,23,-105,4:14:00,159
1/17/2025,#NAME?,0.911818182,,1.02,-190,-40,-0.151289683,-0.156646825,-0.155257936,0.022120098,0.021911765,0.029444444,-92,13:14:00,219,-141,17:58:00,23,-94,5:34:00,239,-93,13:30:00,235,-141,17:58:00,23,-94,5:34:00,239
1/18/2025,#NAME?,0.161818182,,0.2,-199,-33,-0.156746032,-0.160416667,-0.164880952,0.022598039,0.022720588,0.029949495,-96,13:12:00,217,-142,17:58:00,23,-97,5:34:00,239,-98,13:30:00,235,-142,17:58:00,23,-97,5:34:00,239
1/19/2025,#NAME?,0.153636364,,0.2,-189,-9,-0.181448413,-0.191964286,-0.198710317,0.022071078,0.021544118,0.02530303,-88,13:24:00,229,-141,17:58:00,23,-88,5:34:00,239,-88,13:30:00,235,-141,17:58:00,23,-88,5:34:00,239
1/20/2025,#NAME?,0.176363636,,0.2,-181,20,-0.205257936,-0.18640873,-0.193650794,0.020147059,0.01807598,0.027828283,-84,13:30:00,235,-137,17:58:00,23,-89,5:08:00,213,-84,13:30:00,235,-137,17:58:00,23,-89,5:34:00,239
1/21/2025,#NAME?,0.181818182,,0.21,-176,46,-0.214880952,-0.217063492,-0.216369048,0.021421569,0.020171569,0.026717172,-81,13:26:00,231,-135,17:58:00,23,-85,5:04:00,209,-81,13:30:00,235,-135,17:58:00,23,-85,5:34:00,239
1/22/2025,#NAME?,4.496363636,,6.88,-171,58,-0.207142857,-0.207936508,-0.203968254,0.020698529,0.020857843,0.026666667,-81,13:14:00,219,-137,17:58:00,23,-79,5:32:00,237,-81,13:30:00,235,-137,17:58:00,23,-79,5:34:00,239
1/23/2025,#NAME?,3.259090909,,5.49,-179,43,-0.208531746,-0.208829365,-0.211904762,0.021703431,0.022512255,0.028838384,-85,13:18:00,223,-136,17:58:00,23,-84,5:18:00,223,-85,13:30:00,235,-136,17:58:00,23,-84,5:34:00,239
1/24/2025,#NAME?,0.215454545,,0.28,-174,51,-0.212896826,-0.214186508,-0.244642857,0.020723039,0.022022059,0.027272727,-59,10:54:00,79,-143,17:58:00,23,-82,5:32:00,237,-84,13:30:00,235,-143,17:58:00,23,-82,5:34:00,239
1/25/2025,#NAME?,0.16,,0.2,-182,-31,-0.235813492,-0.235714286,-0.232242063,0.022340686,0.022352941,0.032727273,-87,13:12:00,217,-144,17:58:00,23,-86,5:12:00,217,-87,13:30:00,235,-144,17:58:00,23,-86,5:34:00,239
1/26/2025,#NAME?,0.158181818,,0.2,-188,-47,-0.241468254,-0.234821428,-0.236706349,0.02442402,0.025735294,0.036818182,-91,13:10:00,215,-141,17:58:00,23,-91,5:04:00,209,-93,13:30:00,235,-141,17:58:00,23,-93,5:34:00,239
1/27/2025,#NAME?,0.155454545,,0.2,-191,-66,-0.233333333,-0.231349206,-0.239980159,0.027781863,0.028982843,0.041767677,-91,12:46:00,191,-145,17:58:00,23,-92,5:06:00,211,-95,13:08:00,213,-145,17:58:00,23,-109,5:34:00,239
