sample_id,abundance_day,op_day,date,note,COD-Inf [mg/L],COD-Inf [mg/L]#2,P-Inf [mg/L],P-return [mg/L],N-Inf [mg/L],N-Inf [mg/L]#2,COD:P,COD:N,N:P,P_An-1 [mg/L],Acetate ppm [mg/L],Propionate ppm [mg/L],Acetate ppm [COD mg/L],Propionate ppm [COD mg/L],COD_An_1 [COD mg/L],P_An-2 [COD mg/L],Acetate ppm [mg/L]#2,Propionate ppm [mg/L]#2,COD_An_2 [COD mg/L],DO_An-1 [mg/L],DO_An-2 [mg/L],OPR_An-1 [mV],OPR_An-2 [mV],An_time [minutes],P_Ax-1 [mg/L],N_Ax-1 [mg/L],P_Ax-2 [mg/L],N_Ax-2 [mg/L],peakN2O [mg/L],pN2O_time [minutes],ORP_Ax-2 [mV],Ax_react_time [minutes],Ax_time [minutes],P_A-1 [mg/L],P_A-2 [mg/L],A_time [minutes],MLSS,MLSS [avg],SRT,COD removal [COD%],N removal [N%],N to N2O conversion [N2O%],P removal [P%],Cod removal (ppm) [COD-ppm],N removal (ppm) [N-ppn],P removal (ppm) [P-ppm],Anoxic P removal [ANO-P-ppm],Aerobic P removal [AER-P-ppm],COD removal [COD%]#2,N removal [N%]#2,N to N2O conversion [N2O%]#2,P removal [P%]#2,denitrification rate [mg NO2–N  h−1],specific denitrification rates [mg NO2–N g−1 VSS−1 h−1],specific denitrifying P uptake rate,anoxic:aerobic P uptake rate ratio
,-26.0,213.0,2024-07-05,,,,22.6,11.6,14.8,,,,1.3097345132743363,22.9,,,,,,25.7,,,,,,,,80.0,25.7,14.8,23.7,7.66,0.0,,,93.6,180.0,23.7,22.5,100.0,,1266.6666666666667,,,0.4824324324324324,0.0,0.004424778761062,,7.140000000000001,0.1000000000000014,2.0,1.1999999999999993,,0.4824324324324324,0.0,0.004424778761062,4.5769230769230775,,,
,-25.0,214.0,2024-07-06,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.0,,,93.6,180.0,,,100.0,1325.0,1325.0,,,,,,,,,,,,,,,,,,
,-24.0,215.0,2024-07-07,,246.395102,,16.050000000000004,12.525,14.8,,15.351719750778813,8.324158851351351,1.84423676012461,20.55,86.619,20.327,92.422473,30.775078000000004,123.197551,27.5,,,5.035,3.89,,,,80.0,27.5,14.8,26.75,0.262,0.0,,,93.6,180.0,26.75,25.0,100.0,1325.0,1383.3333333333333,,0.979565340548044,0.9822972972972972,0.0,-0.5576323987538937,241.360102,14.538,-8.949999999999996,0.75,1.75,0.979565340548044,0.9822972972972972,0.0,0.0,9.31923076923077,6.736793327154774,,
,-23.0,216.0,2024-07-08,,269.69347,,14.740000000000002,8.51,14.9,,18.29670759837177,9.05011644295302,2.021709633649932,15.88,95.011,22.107,101.376737,33.469998,134.846735,18.58,,,9.172,,,,,80.0,18.58,14.9,17.02,0.0,0.0,,,93.6,180.0,17.02,17.02,100.0,,1383.3333333333333,,0.965991019359868,1.0,0.0,-0.1546811397557664,260.52147,14.9,-2.2799999999999976,1.5599999999999987,0.0,0.965991019359868,1.0,0.0,0.0,9.551282051282053,6.904541241890641,,
,-22.0,217.0,2024-07-09,,265.920804,,15.919999999999996,7.44,15.95,,16.703568090452265,8.336075360501567,2.003768844221106,15.4,93.954,21.606,100.248918,32.711484000000006,132.960402,17.2,,,1.968,,,,,80.0,17.2,15.95,15.6,0.0,0.0,,,93.6,180.0,15.6,13.0,100.0,,1412.5,,0.9925993003541008,1.0,0.0,0.1834170854271355,263.952804,15.95,2.9199999999999964,1.5999999999999996,2.6,0.9925993003541008,1.0,0.0,0.1834170854271355,10.224358974358974,7.238484229634672,,
,-21.0,218.0,2024-07-10,,226.041008,,23.0,12.9,14.7,,9.82786991304348,7.688469659863945,1.2782608695652176,24.4,78.7,19.186,83.9729,29.047604,113.020504,26.2,,,5.766,7.04,,,,80.0,26.2,14.7,23.4,0.0,0.0,,,93.6,180.0,23.4,22.1,100.0,,1500.0,,0.9744913542413508,1.0,0.0,0.0391304347826084,220.275008,14.7,0.899999999999995,2.8000000000000007,1.2999999999999972,0.9744913542413508,1.0,0.0,0.0391304347826084,9.423076923076923,6.282051282051282,,
,-20.0,219.0,2024-07-11,stop eating PHA though VFA was eaten /bad VFA,228.875854,,,,14.84,,,7.711450606469003,,,81.541,18.12,87.00424699999999,27.433680000000003,114.437927,,,,9.375,4.92,,,,80.0,,14.84,,0.35,0.01,,,75.0,180.0,0.0,,100.0,1500.0,1500.0,16.12903225806515,0.9590389294626072,,0.0006901311249137,,219.500854,14.49,,,,0.9590389294626072,0.9764150943396228,,,11.592,7.728000000000001,,
,-19.0,220.0,2024-07-12,stop eating COD,208.066992,,22.44,12.18,10.7,,9.272147593582888,9.722756635514015,0.9536541889483068,23.4,76.19,15.019,81.29472999999999,22.738766,104.033496,23.8,,,48.079,3.37,,,,80.0,23.8,10.7,23.6,0.0,0.01,,,93.0,180.0,23.6,21.8,100.0,,1665.0000000000318,,0.7689253853393525,1.0,0.0009345794392523,0.0285204991087342,159.98799199999996,10.7,0.639999999999997,0.1999999999999993,1.8000000000000007,,1.0,0.0009345794392523,0.0285204991087342,6.903225806451613,4.146081565436325,,
,-18.0,221.0,2024-07-13,did a half COD input recovery cycle ,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,0.0,,,,0.01,,,89.0,180.0,0.0,,100.0,,1665.0000000000318,,,,,,,,,,,,,,,,,,
,-17.0,222.0,2024-07-14,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,0.0,,,,0.02,,,93.6,180.0,0.0,,100.0,,1830.000000000064,,,,,,,,,,,,,,,,,,
,-16.0,223.0,2024-07-15,,198.92297,,22.879999999999995,8.96,10.45,,8.694185751748254,9.517845454545457,0.9134615384615384,20.4,70.655,15.9,75.388885,24.0726,99.461485,22.2,,,2.476,,,,,80.0,22.2,10.45,21.2,0.0,0.02,,,93.6,180.0,21.2,19.54,100.0,,1830.000000000064,,0.9875529708811406,1.0,0.0019138755980861,0.1459790209790208,196.44697,10.45,3.3399999999999963,1.0,1.66,0.9875529708811406,1.0,0.0019138755980861,0.1459790209790208,6.698717948717949,,,
,-15.0,224.0,2024-07-16,,256.868874,,21.45,9.575,13.89,,11.975238881118882,9.246539740820737,1.2951048951048951,20.3,95.361,17.625,101.750187,26.68425,128.434437,,,,4.879,7.52,,,,80.0,0.0,13.89,,0.0,0.04,,,180.0,180.0,,17.9,100.0,1830.000000000064,1830.000000000064,19.276685393260173,0.9810058730587966,,0.0028797696184305,0.1655011655011655,251.989874,13.89,3.5500000000000007,,,0.9810058730587966,1.0,,0.1655011655011655,4.63,,,
,-14.0,225.0,2024-07-17,,228.319058,,27.04,10.7,13.65,,8.443752144970414,8.363335457875458,1.0096153846153846,24.22,77.991,20.438,83.216397,30.943132,114.159529,28.13,,,7.537,5.19,,,,80.0,28.13,13.65,24.52,4.2,0.07,,,93.6,180.0,24.52,21.97,100.0,,1830.000000000064,,0.9669891770488996,0.6923076923076923,0.0074074074074074,0.1875,220.782058,9.45,5.07,3.61,2.5500000000000007,0.9669891770488996,0.6923076923076923,0.0074074074074074,0.1875,6.057692307692308,,,
,-13.0,226.0,2024-07-18,zhen burrow N2O sensor ,240.95953,,28.54,,12.7,,8.442870707778555,9.486595669291338,0.889978976874562,,81.803,21.926,87.283801,33.195964,120.479765,28.25,,,7.737999999999999,8.0,,,,80.0,28.25,12.7,24.3,3.11,0.38,,,93.6,180.0,24.3,22.4,100.0,,1830.000000000064,,0.9678867235506312,0.7551181102362206,0.0396246089676746,0.2151366503153469,233.22153,9.59,6.140000000000001,3.9499999999999993,1.900000000000002,0.9678867235506312,0.7551181102362206,0.0396246089676746,0.2151366503153469,6.147435897435898,,,
,-12.0,227.0,2024-07-19,left over NO2 cause P uptake loss,212.68142,,30.22,8.19,10.3,,7.037770350761084,10.324340776699028,0.6816677696889477,23.3,75.374,17.118,80.42405799999999,25.916652,106.34071,32.04,,,2.341,7.14,,,,80.0,32.04,10.3,29.65,3.42,0.19,,,93.6,180.0,29.65,25.89,100.0,,1720.0000000000273,,0.9889929266035556,0.6679611650485437,0.0276162790697674,0.1432825943084051,210.34042,6.880000000000001,4.330000000000002,2.390000000000001,3.759999999999998,0.9889929266035556,0.6679611650485437,0.0276162790697674,0.1432825943084051,4.410256410256412,,,
,-11.0,228.0,2024-07-20,calibrate N2O sensor,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,93.6,180.0,,,100.0,,1720.0000000000273,,,,,,,,,,,,,,,,,,
,-10.0,229.0,2024-07-21,0.089,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,93.6,180.0,,,100.0,,1720.0000000000273,,,,,,,,,,,,,,,,,,
,-9.0,230.0,2024-07-22,Zhen burrowed N2O probe,251.446382,,0.0,,13.8,,,9.110376159420287,,,91.201,18.766,97.311467,28.411724,125.723191,,,,0.0,,,,,80.0,,13.8,,6.05,,,,93.6,180.0,,,100.0,,1720.0000000000273,,1.0,0.5615942028985507,0.0,,251.446382,7.749999999999999,,,,,0.5615942028985507,0.0,,4.967948717948718,,,
,-8.0,231.0,2024-07-23,"bacteria stinks and got floaty, no clear ORP switch or change occurred. N2O probe time calibration/DST to right time  at 14:45 pm",156.6356,,21.9,7.95,17.81,,7.152310502283106,4.397405951712521,1.62648401826484,18.9,73.4,,78.3178,0.0,78.3178,22.5,,,0.0,4.72,,,,80.0,22.5,17.81,22.75,1.42,0.0,,,50.0,180.0,22.75,21.35,100.0,1720.0000000000273,1720.0000000000273,10.97094259390509,1.0,0.9202695115103876,0.0,0.0251141552511415,156.6356,16.39,0.5500000000000007,-0.25,1.400000000000002,,0.9202695115103876,0.0,0.0251141552511415,19.668,11.434883720930053,,
,-7.0,232.0,2024-07-24,,194.430182,,19.950000000000003,9.5,14.65,,9.745873784461152,6.6358423890784985,1.4686716791979948,19.475,66.881,17.076,71.362027,25.853064,97.215091,22.375,3.538172,3.352,8.850157524,7.27,,,,80.0,22.375,14.65,18.4,3.09,0.04,,,180.0,180.0,18.4,16.9,100.0,,1720.0000000000273,,0.9544815653981128,0.7890784982935154,0.0034602076124567,0.1528822055137846,185.580024476,11.56,3.0500000000000043,3.974999999999998,1.5000000000000036,0.9544815653981128,0.7890784982935154,0.0034602076124567,0.1528822055137846,3.8533333333333335,2.2403100775193443,,
,-6.0,233.0,2024-07-25,,234.61116,,21.75,8.95,15.25,,10.78672,7.692169180327868,1.402298850574713,19.825,83.81,18.415,89.42527,27.88031,117.30558,23.0,0.274219,0.296,0.740735673,,,,,80.0,23.0,15.25,19.875,6.56,0.02,,,180.0,180.0,19.875,19.175,100.0,,1720.0000000000273,,0.9968427091319954,0.5698360655737705,0.002301495972382,0.1183908045977009,233.870424327,8.690000000000001,2.574999999999996,3.125,0.6999999999999993,0.9968427091319954,0.5698360655737705,0.002301495972382,0.1183908045977009,2.896666666666667,1.6841085271317564,,
,-5.0,234.0,2024-07-26,,200.109932,,10.6,9.65,15.0,,18.87829547169812,6.670331066666667,2.830188679245283,14.95,72.904,14.707,77.788568,22.266398,100.054966,22.825000000000003,0.1707199999999999,0.0,0.1821582399999999,,,,,80.0,22.825000000000003,15.0,19.175,0.0,0.0,,,97.0,180.0,19.175,17.875,100.0,,2060.0000000000364,,0.9990897091504684,1.0,0.0,-0.686320754716981,199.92777376,15.0,-7.274999999999999,3.650000000000002,1.3000000000000007,0.9990897091504684,1.0,0.0,0.0,9.278350515463917,4.504053648283375,,
,-4.0,235.0,2024-07-27,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.0,,,97.0,180.0,,,100.0,,2060.0000000000364,,,,,,,,,,,,,,,,,,
,-3.0,236.0,2024-07-28,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.35,,,97.0,180.0,,,100.0,,2060.0000000000364,,,,,,,,,,,,,,,,,,
,-2.0,237.0,2024-07-29,Zhen burrowed N2O probe,169.290576,,15.800000000000002,13.1,13.55,,10.714593417721517,6.246884723247232,1.7151898734177211,21.0,60.64,13.172,64.70288,19.942408,84.645288,23.6,0.790647,0.573,1.7111423489999995,4.06,,,,80.0,23.6,13.55,25.2,0.0,0.0,,,97.0,180.0,25.2,22.8,100.0,,2060.0000000000364,,0.9898922764076366,1.0,0.0,-0.4430379746835441,167.579433651,13.55,-6.999999999999998,-1.599999999999998,2.3999999999999986,0.9898922764076366,1.0,0.0,0.0,8.381443298969073,4.068661795615983,,
,-1.0,238.0,2024-07-30,,149.547686,,16.350000000000005,9.125,15.8,,9.146647461773698,4.73252170886076,1.9327217125382257,17.3,53.741,11.514,57.341647,17.432195999999998,74.773843,19.25,0.816,0.574,1.7397079999999998,3.73,,,,80.0,19.25,15.8,19.375,0.0,0.0,,,97.0,180.0,19.375,16.45,100.0,2060.0000000000364,2060.0000000000364,13.804914370811934,0.988366867809643,1.0,0.0,-0.0061162079510699,147.807978,15.8,-0.0999999999999943,-0.125,2.9250000000000007,0.988366867809643,1.0,0.0,0.0,9.77319587628866,4.744269842858489,,
,0.0,239.0,2024-07-31,small test with Ammonia test,236.978618,,14.08,10.28,15.05,,16.830867755681815,7.873043787375415,2.137784090909091,17.32,84.095,18.996,89.729365,28.759944,118.489309,19.88,1.895,1.734,,4.7,,,,80.0,19.88,15.05,17.32,0.0,0.0,,,97.0,180.0,17.32,15.3,100.0,,2060.0000000000364,,0.9803896189486596,1.0,0.0,-0.0866477272727273,232.331377,15.05,-1.2200000000000006,2.5599999999999987,2.02,,1.0,0.0,0.0,9.309278350515465,4.51906716044432,,
B32,1.0,240.0,2024-08-01,III,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.0,,,,180.0,21.4,19.3,100.0,,2060.0000000000364,,,,,,,,,,2.1000000000000014,,,,,,,1.19,36.35
,2.0,241.0,2024-08-02,,200.982922,,,,0.0,,,,,,72.737,15.113,77.610379,22.881082,100.491461,,0.0,0.0,4.647240999999999,,,,,80.0,,,,,0.0,,,,180.0,,,100.0,,2040.0000000000543,,,,,,,,,,,0.9768774333970524,,,,,,1.19,36.35
,3.0,242.0,2024-08-03,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.03,,,,180.0,,,100.0,,2040.0000000000543,,,,,,,,,,,,,,,,,1.19,36.35
,4.0,243.0,2024-08-04,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.47,,,,180.0,,,100.0,,2040.0000000000543,,,,,,,,,,,,,,,,,1.19,36.35
,5.0,244.0,2024-08-05,Zhen burrowed N2O probe,,,14.880000000000004,5.96,16.8,,,,2.258064516129032,13.4,,,0.0,0.0,0.0,15.54,,,0.0,,,,,80.0,15.54,16.8,12.28,,0.4,,,,180.0,12.28,10.04,100.0,,2040.0000000000543,,,1.0,0.0238095238095238,0.3252688172043012,,,4.840000000000003,3.26,2.24,,1.0,0.0238095238095238,0.3252688172043012,,,1.19,36.35
,6.0,245.0,2024-08-06,,,,,,0.0,,,,,,,,,,,,,,,6.64,,,,80.0,,,,,0.29,,,,180.0,,,100.0,2040.0000000000543,2040.0000000000543,28.140518668383148,,,,,,,,,,,,,,,,1.19,36.35
,7.0,246.0,2024-08-07,NO2 was 25/COD was only 59,202.211326,,13.4,4.575,18.95,,15.090397462686568,5.335391187335092,2.828358208955224,11.275,73.385,15.062,78.301795,22.803868,101.105663,13.4,0.108,0.0,0.1152359999999999,7.47,,,,80.0,13.4,18.95,11.75,11.26,0.14,,,175.0,180.0,11.75,10.675,100.0,,2040.0000000000543,,0.9994301209418902,0.4058047493403693,0.0182054616384915,0.2033582089552238,202.09609,7.689999999999999,2.725,1.6500000000000004,1.075000000000001,0.9994301209418902,0.4058047493403693,0.0182054616384915,0.2033582089552238,2.636571428571429,,1.19,36.35
B33,8.0,247.0,2024-08-08,pH was highish,,,13.76,5.96,19.3,,,,2.805232558139535,12.84,,,0.0,0.0,0.0,15.32,,,0.0,,,,,80.0,15.32,19.3,12.6,12.66,0.43,,,175.0,180.0,12.6,11.4,100.0,,2040.0000000000543,,,0.3440414507772021,0.0647590361445783,0.1715116279069767,,6.640000000000001,2.3599999999999994,2.7200000000000006,1.1999999999999993,,0.3440414507772021,0.0647590361445783,0.1715116279069767,2.2765714285714287,,1.19,36.35
,9.0,248.0,2024-08-09,,,,13.56,7.0,19.75,,,,2.912979351032449,13.78,,,0.0,0.0,0.0,15.76,,,0.0,,,,,80.0,15.76,19.75,13.92,11.2,0.34,,,175.0,180.0,13.92,9.74,100.0,,2009.999999999991,,,0.4329113924050632,0.039766081871345,0.2817109144542772,,8.549999999999999,3.82,1.84,4.18,,0.4329113924050632,0.039766081871345,0.2817109144542772,2.931428571428571,,1.19,36.35
,10.0,249.0,2024-08-10,N2O production went into aerobic phase? ,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.17,,,175.0,180.0,,,100.0,,2009.999999999991,,,,,,,,,,,,,,,,,1.19,36.35
,11.0,250.0,2024-08-11,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.0,,,175.0,180.0,,,100.0,,2009.999999999991,,,,,,,,,,,,,,,,,1.19,36.35
,12.0,251.0,2024-08-12,Zhen burrowed N2O probe,,,13.240000000000002,2.58,17.549999999999997,,,,2.651057401812688,12.7,,,0.0,0.0,0.0,17.56,,,0.0,,,,,80.0,17.56,17.549999999999997,14.12,0.129,0.0,,,175.0,180.0,14.12,10.5,100.0,,2009.999999999991,,,0.9926495726495724,0.0,0.2069486404833838,,17.420999999999996,2.740000000000002,3.4399999999999995,3.619999999999999,,0.9926495726495724,0.0,0.2069486404833838,5.9729142857142845,2.971599147121548,1.19,36.35
,13.0,252.0,2024-08-13,N2O production went into aerobic phase? ,218.518592,,13.240000000000002,5.84,18.75,,16.5044253776435,5.827162453333333,2.832326283987915,12.46,78.64,16.744,83.90888,25.350416,109.259296,15.18,0.55,0.253,0.969892,8.55,,,,80.0,13.34,18.75,13.34,7.45,0.15,,,175.0,180.0,13.34,11.4,100.0,2009.999999999991,2009.999999999991,17.238421955402778,0.995561512678976,0.6026666666666667,0.0132743362831858,0.1389728096676738,217.5487,11.3,1.8400000000000016,0.0,1.9399999999999995,0.995561512678976,0.6026666666666667,0.0132743362831858,0.1389728096676738,3.8742857142857146,,1.19,36.35
,14.0,253.0,2024-08-14,,,,,,18.75,,,,,,,,,,,,,,,8.15,,,,80.0,,18.75,,,0.31,,,83.0,180.0,,,100.0,,2009.999999999991,,,1.0,0.0165333333333333,,,,,,,,1.0,,,13.55421686746988,,1.19,36.35
B34,15.0,254.0,2024-08-15,,,,,,18.75,,,,,,,,,,,,,,,5.38,,,,80.0,,18.75,,,0.17,,,88.0,180.0,,,100.0,,2009.999999999991,,,1.0,0.0090666666666666,,,,,,,,1.0,,,12.78409090909091,,1.19,36.35
,16.0,255.0,2024-08-16,,,,,,18.75,,,,,,,,,,,,,,,6.41,,,,80.0,,18.75,,,,,,93.0,180.0,,,100.0,,2210.0000000000364,,,1.0,0.0,,,,,,,,1.0,,,12.096774193548386,,1.19,36.35
,17.0,256.0,2024-08-17,bunch of base added into system over weekend ,,,,,18.75,,,,,,,,,,,,,,,5.68,,,,80.0,,18.75,,,,,,,180.0,,,100.0,,2210.0000000000364,,,1.0,0.0,,,,,,,,1.0,,,,,1.19,36.35
,18.0,257.0,2024-08-18,,,,,,18.75,,,,,,,,,,,,,,,7.44,,,,80.0,,18.75,,0.0,,,,,180.0,,,100.0,,2210.0000000000364,,,1.0,0.0,,,18.75,,,,,1.0,,,,,1.19,36.35
,19.0,258.0,2024-08-19,"base ph dosing pump broke, zhen burrowed ",,,,,18.75,,,,,,,,,,,,,,,8.27,,,,80.0,,18.75,,0.0,,,,,180.0,,,100.0,,2210.0000000000364,,,1.0,0.0,,,18.75,,,,,1.0,,,,,1.19,36.35
,20.0,259.0,2024-08-20,ph dosing pump broke,249.414382,,11.400000000000006,12.6,16.85,,21.87845456140349,7.401020237388722,2.956140350877192,18.3,90.219,18.787,96.26367299999998,28.443518,124.70719099999998,21.8,0.783,0.963,2.293443,,,,,80.0,21.8,16.85,23.2,0.0,,,,109.0,180.0,23.2,22.3,100.0,2210.0000000000364,2210.0000000000364,27.306425041183832,0.9908046882396702,1.0,0.0,-0.956140350877192,247.120939,16.85,-10.899999999999997,-1.3999999999999986,0.8999999999999986,0.9908046882396702,1.0,0.0,,9.275229357798166,4.1969363609945765,1.19,36.35
,21.0,260.0,2024-08-21,,,,0.0,,0.3061224489795918,,,,,,,,,,,,,,,,,,,80.0,0.0,0.3061224489795918,,0.0,,,,109.0,180.0,0.0,,100.0,,2210.0000000000364,,,1.0,0.0,,,0.3061224489795918,,,,,1.0,0.0,,0.1685077700805092,,1.19,36.35
B35,22.0,261.0,2024-08-22,,,,,,18.75,,,,,,,,,,,,,,,,,,,80.0,,18.75,,0.0,,,,109.0,180.0,,,100.0,,2210.0000000000364,,,1.0,0.0,,,18.75,,,,,1.0,,,10.321100917431194,4.670181410602273,1.19,36.35
,23.0,262.0,2024-08-23,adjust wasting to 22 seconds,202.105486,,13.339999999999998,5.43,0.1595744680851064,,15.150336281859072,633.2638561333332,0.0239242081087116,12.1,73.605,14.872,78.536535,22.516208,101.052743,14.3,0.0,0.0,0.0,,,,,80.0,14.3,0.1595744680851064,13.1,0.0,,,,131.0,180.0,13.1,8.83,100.0,,2739.999999999964,,1.0,1.0,0.0,0.3380809595202397,202.105486,0.1595744680851064,4.509999999999998,1.200000000000001,4.27,,1.0,0.0,0.3380809595202397,0.0730875426343998,,1.19,36.35
,24.0,263.0,2024-08-24,,,,,,18.75,,,,,,,,,,,,,,,,,,,80.0,,18.75,,0.0,,,,173.0,180.0,,,100.0,,2739.999999999964,,,1.0,0.0,,,18.75,,,,,1.0,,,6.502890173410405,2.3733175815366754,1.19,36.35
,25.0,264.0,2024-08-25,,,,,,18.75,,,,,,,,,,,,,,,,,,,80.0,,18.75,,0.0,,,,105.0,180.0,,,100.0,,2739.999999999964,,,1.0,0.0,,,18.75,,,,,1.0,,,10.714285714285714,3.910323253388998,1.19,36.35
,26.0,265.0,2024-08-26,,202.77667,,34.99999999999999,17.9,18.75,,5.793619142857144,5.407377866666666,1.0714285714285716,35.4,71.767,16.389,76.57538899999999,24.812946,101.38833499999998,45.8,1.567,1.331,3.687123,,,,,80.0,45.8,18.75,84.2,0.0,,,,111.0,180.0,84.2,21.85,100.0,,2739.999999999964,,0.9818168283363172,1.0,0.0,0.3757142857142855,199.089547,18.75,13.149999999999991,-38.400000000000006,62.35,0.9818168283363172,1.0,0.0,0.3757142857142855,10.135135135135137,3.698954428881485,1.19,36.35
,27.0,266.0,2024-08-27,no idea what happened here? ,263.605172,,0.3999999999999899,106.4,19.35,,659.0129300000166,6.81150315245478,96.75000000000244,106.6,94.976,20.121,101.339392,30.463194,131.802586,108.2,83.857,7.259,100.465545,,,,,80.0,108.2,19.35,108.8,0.061,0.0,,,77.0,180.0,108.8,97.2,100.0,2739.999999999964,2739.999999999964,19.86786980341564,0.6188787031841697,0.9968475452196384,0.0,-242.0000000000061,163.139627,19.289,-96.8,-0.6000000000000085,11.600000000000009,,,,,15.03038961038961,5.485543653426937,1.19,36.35
B36,28.0,267.0,2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.75,,2.0,0.0,,,129.0,180.0,,,100.0,,2739.999999999964,,,,0.0,,,,,,,,,,,7.790697674418605,2.843320319130916,1.19,36.35
B37,29.0,268.0,2024-08-29,,,,11.0,293.0,18.1,,,,3.290909090909091,298.5,,,,,,308.5,,,,,,,,80.0,308.5,18.1,295.0,4.31,0.07,,,165.0,180.0,295.0,298.0,100.0,,2739.999999999964,,,0.7618784530386741,0.0050761421319796,-26.09090909090909,,13.790000000000004,-287.0,13.5,-3.0,,,,,5.014545454545456,,1.19,36.35
,30.0,269.0,2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.75,,0.0,0.63,,,169.0,180.0,,,100.0,,2844.999999999959,,,,0.0336,,,,,,,,,,,6.65680473372781,2.3398259169518125,1.19,36.35
,31.0,270.0,2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.75,,0.0,0.0,,,101.0,180.0,,,100.0,,2844.999999999959,,,,0.0,,,,,,,,,,,11.13861386138614,3.9151542570777855,1.19,36.35
,32.0,271.0,2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.75,,6.45,0.0,,,169.0,180.0,,,100.0,,2844.999999999959,,,,0.0,,,,,,,,,,,4.366863905325443,,1.19,36.35
,33.0,272.0,2024-09-02,mixre stopped over night/zhen burrowed N2O ,,,12.19,2.155,16.7,,,,2.739950779327317,8.25,,,,,,15.0,,,,,,,,80.0,15.0,16.7,7.25,0.0,0.01,,,173.0,180.0,7.25,3.775,100.0,,2844.999999999959,,,1.0,0.0005988023952095,0.6903199343724364,,16.7,8.415000000000001,7.75,3.475,,1.0,0.0005988023952095,0.6903199343724364,5.791907514450867,2.035819864481881,1.19,36.35
,34.0,273.0,2024-09-03,,217.7363,,14.220000000000002,7.19,17.3,,15.31197609001406,6.292956647398843,2.433192686357243,14.3,77.178,17.516,82.34892599999999,26.519224,108.86815,17.5,0.21,0.125,0.41332,,,,,80.0,17.5,17.3,10.7,0.0,0.0,,,139.0,180.0,10.7,8.21,100.0,,2949.9999999999545,,0.9981017404998616,1.0,0.0,0.4226441631504923,217.32298,17.3,6.010000000000002,6.800000000000001,2.4899999999999984,0.9981017404998616,1.0,0.0,0.4226441631504923,7.467625899280575,2.531398609925658,1.19,36.35
,35.0,274.0,2024-09-04,aerobic batch test  ex-situ,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,5.75,0.0,,,123.0,180.0,0.0,11.8,100.0,,2949.9999999999545,,,,0.0,,,-5.75,,,-11.8,,,,,,,1.19,36.35
,36.0,275.0,2024-09-05,,227.233798,,13.72,4.39,18.85,,16.562230174927112,6.027421697612732,2.747813411078717,11.25,82.321,17.028,87.836507,25.780392,113.616899,15.35,0.0,0.0,0.0,,,,,80.0,15.35,18.85,7.55,0.0,0.0,,,135.0,180.0,7.55,5.550000000000001,100.0,2949.9999999999545,2949.9999999999545,18.21612349914243,1.0,1.0,0.0,0.5954810495626822,227.233798,18.85,8.17,7.8,1.9999999999999991,,1.0,0.0,0.5954810495626822,8.377777777777778,2.839924670433189,1.19,36.35
,37.0,276.0,2024-09-06,,,,,,18.8,,,,,,,,,,,,,,,,,,,80.0,,,,,0.0,,,,180.0,,,100.0,,2949.9999999999545,,,,,,,,,,,,1.0,,,,,1.19,36.35
B38,38.0,277.0,2024-09-07,,,,,,0.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.01,,,143.0,180.0,,,100.0,,2949.9999999999545,,,,,,,,,,,,,,,,,1.19,36.35
,39.0,278.0,2024-09-08,,,,,,18.9,,,,,,,,,,,,,,,,,,,80.0,,,,,1.05,,,143.0,180.0,,,100.0,,2019.9999999999816,,,,,,,,,,,,1.0,,,,,1.19,36.35
,40.0,279.0,2024-09-09,zhen burrower ,,,,,19.0,,,,,,,,,,,,,,,,,,,80.0,,,,,0.17,,,,180.0,,,100.0,,2019.9999999999816,,,,,,,,,,,,1.0,,,,,1.19,36.35
,41.0,280.0,2024-09-10,,,,,,19.4,,,,,,,,,,,,,,,8.39,,,,80.0,,,,,0.39,,,,180.0,,,100.0,,2019.9999999999816,,,,,,,,,,,,1.0,,,,,1.19,36.35
,42.0,281.0,2024-09-11,"accidentaly releaae 1L of biomass ; did propionate aerobic test, created high N2O production afterwards? ",,,,,19.9,,,,,,,,,,,,,,,8.81,,,,80.0,,,,,0.74,,,,180.0,,,100.0,,2019.9999999999816,,,,,,,,,,,,1.0,,,,,1.19,36.35
